"descriptor","code"
"<android.graphics.Matrix: void setScale(float,float)>","<android.graphics.Matrix: void setScale(float,float)>"
"<java.util.Map: java.lang.Object computeIfAbsent(java.lang.Object,java.util.function.Function)>","<java.util.Map: java.lang.Object computeIfAbsent(java.lang.Object,java.util.function.Function)>"
"<android.view.LayoutInflater: void setFactory(android.view.LayoutInflater$Factory)>","<android.view.LayoutInflater: void setFactory(android.view.LayoutInflater$Factory)>"
"<android.app.ActionBar: void setBackgroundDrawable(android.graphics.drawable.Drawable)>","<android.app.ActionBar: void setBackgroundDrawable(android.graphics.drawable.Drawable)>"
"<android.graphics.RecordingCanvas: void drawTextRun(java.lang.CharSequence,int,int,int,int,float,float,boolean,android.graphics.Paint)>","<android.graphics.RecordingCanvas: void drawTextRun(java.lang.CharSequence,int,int,int,int,float,float,boolean,android.graphics.Paint)>"
"<android.os.VibrationAttributes: int describeContents()>","<android.os.VibrationAttributes: int describeContents()>"
"<java.util.concurrent.CopyOnWriteArraySet: boolean contains(java.lang.Object)>","<java.util.concurrent.CopyOnWriteArraySet: boolean contains(java.lang.Object)>"
"<java.io.ObjectStreamField: boolean isUnshared()>","<java.io.ObjectStreamField: boolean isUnshared()>"
"<android.os.ParcelFileDescriptor: android.os.ParcelFileDescriptor[] createReliableSocketPair()>","<android.os.ParcelFileDescriptor: android.os.ParcelFileDescriptor[] createReliableSocketPair()>"
"<android.view.translation.ViewTranslationResponse: void <init>()>","<android.view.translation.ViewTranslationResponse: void <init>()>"
"<android.media.session.MediaSession: void setPlaybackState(android.media.session.PlaybackState)>","<android.media.session.MediaSession: void setPlaybackState(android.media.session.PlaybackState)>"
"<android.widget.RemoteViews: void setFloat(int,java.lang.String,float)>","<android.widget.RemoteViews: void setFloat(int,java.lang.String,float)>"
"<java.nio.channels.spi.AbstractSelectableChannel: java.nio.channels.spi.SelectorProvider provider()>","<java.nio.channels.spi.AbstractSelectableChannel: java.nio.channels.spi.SelectorProvider provider()>"
"<java.util.Calendar: int getMaximum(int)>","<java.util.Calendar: int getMaximum(int)>"
"<java.lang.Character: int charCount(int)>","<java.lang.Character: int charCount(int)>"
"<java.io.PrintStream: java.io.PrintStream printf(java.lang.String,java.lang.Object[])>","<java.io.PrintStream: java.io.PrintStream printf(java.lang.String,java.lang.Object[])>"
"<android.content.res.Configuration: int hashCode()>","<android.content.res.Configuration: int hashCode()>"
"<android.view.WindowInsetsController: void show(int)>","<android.view.WindowInsetsController: void show(int)>"
"<java.util.concurrent.atomic.AtomicLongFieldUpdater: java.util.concurrent.atomic.AtomicLongFieldUpdater newUpdater(java.lang.Class,java.lang.String)>","<java.util.concurrent.atomic.AtomicLongFieldUpdater: java.util.concurrent.atomic.AtomicLongFieldUpdater newUpdater(java.lang.Class,java.lang.String)>"
"<android.content.OperationApplicationException: void <init>(java.lang.Throwable)>","<android.content.OperationApplicationException: void <init>(java.lang.Throwable)>"
"<java.net.InetAddress: boolean isMCSiteLocal()>","<java.net.InetAddress: boolean isMCSiteLocal()>"
"<android.util.Property: java.lang.String getName()>","<android.util.Property: java.lang.String getName()>"
"<android.graphics.drawable.Icon: int getType()>","<android.graphics.drawable.Icon: int getType()>"
"<android.content.Intent: java.lang.String getIdentifier()>","<android.content.Intent: java.lang.String getIdentifier()>"
"<javax.security.auth.Subject: boolean isReadOnly()>","<javax.security.auth.Subject: boolean isReadOnly()>"
"<android.animation.PropertyValuesHolder: android.animation.PropertyValuesHolder ofMultiFloat(java.lang.String,android.animation.TypeConverter,android.animation.TypeEvaluator,android.animation.Keyframe[])>","<android.animation.PropertyValuesHolder: android.animation.PropertyValuesHolder ofMultiFloat(java.lang.String,android.animation.TypeConverter,android.animation.TypeEvaluator,android.animation.Keyframe[])>"
"<android.app.Notification$Builder: android.app.Notification$Builder setCustomHeadsUpContentView(android.widget.RemoteViews)>","<android.app.Notification$Builder: android.app.Notification$Builder setCustomHeadsUpContentView(android.widget.RemoteViews)>"
"<android.text.Layout: int getLineBounds(int,android.graphics.Rect)>","<android.text.Layout: int getLineBounds(int,android.graphics.Rect)>"
"<java.io.File: boolean isAbsolute()>","<java.io.File: boolean isAbsolute()>"
"<java.util.concurrent.locks.ReentrantLock: boolean isHeldByCurrentThread()>","<java.util.concurrent.locks.ReentrantLock: boolean isHeldByCurrentThread()>"
"<android.os.Parcel: void readFloatArray(float[])>","<android.os.Parcel: void readFloatArray(float[])>"
"<android.os.Messenger: android.os.IBinder getBinder()>","<android.os.Messenger: android.os.IBinder getBinder()>"
"<android.view.ViewOverlay: void add(android.graphics.drawable.Drawable)>","<android.view.ViewOverlay: void add(android.graphics.drawable.Drawable)>"
"<android.app.Notification$Builder: android.app.Notification$Builder addAction(android.app.Notification$Action)>","<android.app.Notification$Builder: android.app.Notification$Builder addAction(android.app.Notification$Action)>"
"<android.view.textclassifier.TextClassifier: android.view.textclassifier.TextSelection suggestSelection(android.view.textclassifier.TextSelection$Request)>","<android.view.textclassifier.TextClassifier: android.view.textclassifier.TextSelection suggestSelection(android.view.textclassifier.TextSelection$Request)>"
"<android.widget.RemoteViews$RemoteCollectionItems$Builder: android.widget.RemoteViews$RemoteCollectionItems$Builder addItem(long,android.widget.RemoteViews)>","<android.widget.RemoteViews$RemoteCollectionItems$Builder: android.widget.RemoteViews$RemoteCollectionItems$Builder addItem(long,android.widget.RemoteViews)>"
"<android.view.View: boolean isOpaque()>","<android.view.View: boolean isOpaque()>"
"<java.nio.channels.FileLock: void <init>(java.nio.channels.AsynchronousFileChannel,long,long,boolean)>","<java.nio.channels.FileLock: void <init>(java.nio.channels.AsynchronousFileChannel,long,long,boolean)>"
"<java.lang.Enum: void finalize()>","<java.lang.Enum: void finalize()>"
"<android.app.VoiceInteractor: android.app.VoiceInteractor$Request[] getActiveRequests()>","<android.app.VoiceInteractor: android.app.VoiceInteractor$Request[] getActiveRequests()>"
"<android.graphics.drawable.Drawable: void setCallback(android.graphics.drawable.Drawable$Callback)>","<android.graphics.drawable.Drawable: void setCallback(android.graphics.drawable.Drawable$Callback)>"
"<android.view.ViewStructure: void setAccessibilityFocused(boolean)>","<android.view.ViewStructure: void setAccessibilityFocused(boolean)>"
"<java.lang.Package: java.lang.String getName()>","<java.lang.Package: java.lang.String getName()>"
"<android.graphics.ColorSpace$Model: void <clinit>()>","<android.graphics.ColorSpace$Model: void <clinit>()>"
"<android.os.VibrationAttributes$Builder: android.os.VibrationAttributes$Builder setUsage(int)>","<android.os.VibrationAttributes$Builder: android.os.VibrationAttributes$Builder setUsage(int)>"
"<android.view.ViewGroup: android.view.ViewGroup$LayoutParams generateDefaultLayoutParams()>","<android.view.ViewGroup: android.view.ViewGroup$LayoutParams generateDefaultLayoutParams()>"
"<android.app.Notification$MessagingStyle: android.app.Notification$MessagingStyle addHistoricMessage(android.app.Notification$MessagingStyle$Message)>","<android.app.Notification$MessagingStyle: android.app.Notification$MessagingStyle addHistoricMessage(android.app.Notification$MessagingStyle$Message)>"
"<android.app.ActivityManager$TaskDescription: void writeToParcel(android.os.Parcel,int)>","<android.app.ActivityManager$TaskDescription: void writeToParcel(android.os.Parcel,int)>"
"<android.view.View: void onDetachedFromWindow()>","<android.view.View: void onDetachedFromWindow()>"
"<android.widget.TextView: void setLetterSpacing(float)>","<android.widget.TextView: void setLetterSpacing(float)>"
"<android.widget.AbsListView: boolean onStartNestedScroll(android.view.View,android.view.View,int)>","<android.widget.AbsListView: boolean onStartNestedScroll(android.view.View,android.view.View,int)>"
"<java.util.Collections: java.util.SortedMap checkedSortedMap(java.util.SortedMap,java.lang.Class,java.lang.Class)>","<java.util.Collections: java.util.SortedMap checkedSortedMap(java.util.SortedMap,java.lang.Class,java.lang.Class)>"
"<android.os.Vibrator: boolean hasAmplitudeControl()>","<android.os.Vibrator: boolean hasAmplitudeControl()>"
"<android.app.Activity: void onVisibleBehindCanceled()>","<android.app.Activity: void onVisibleBehindCanceled()>"
"<java.lang.Class: java.lang.'annotation'.Annotation[] getAnnotationsByType(java.lang.Class)>","<java.lang.Class: java.lang.'annotation'.Annotation[] getAnnotationsByType(java.lang.Class)>"
"<java.text.CharacterIterator: int getEndIndex()>","<java.text.CharacterIterator: int getEndIndex()>"
"<android.view.Display: float[] getSupportedRefreshRates()>","<android.view.Display: float[] getSupportedRefreshRates()>"
"<java.nio.LongBuffer: int compareTo(java.lang.Object)>","<java.nio.LongBuffer: int compareTo(java.lang.Object)>"
"<android.os.CombinedVibration: int describeContents()>","<android.os.CombinedVibration: int describeContents()>"
"<android.widget.ListView: android.graphics.drawable.Drawable getOverscrollHeader()>","<android.widget.ListView: android.graphics.drawable.Drawable getOverscrollHeader()>"
"<java.time.temporal.ChronoField: long checkValidValue(long)>","<java.time.temporal.ChronoField: long checkValidValue(long)>"
"<android.widget.RemoteViews: void setInt(int,java.lang.String,int)>","<android.widget.RemoteViews: void setInt(int,java.lang.String,int)>"
"<android.accounts.Account: void writeToParcel(android.os.Parcel,int)>","<android.accounts.Account: void writeToParcel(android.os.Parcel,int)>"
"<java.util.Arrays: int hashCode(short[])>","<java.util.Arrays: int hashCode(short[])>"
"<android.view.View: void setStateListAnimator(android.animation.StateListAnimator)>","<android.view.View: void setStateListAnimator(android.animation.StateListAnimator)>"
"<java.util.Locale: java.lang.String toString()>","<java.util.Locale: java.lang.String toString()>"
"<java.util.AbstractMap: java.util.Collection values()>","<java.util.AbstractMap: java.util.Collection values()>"
"<android.graphics.drawable.Drawable: void setTintBlendMode(android.graphics.BlendMode)>","<android.graphics.drawable.Drawable: void setTintBlendMode(android.graphics.BlendMode)>"
"<android.content.ContentProvider: android.net.Uri uncanonicalize(android.net.Uri)>","<android.content.ContentProvider: android.net.Uri uncanonicalize(android.net.Uri)>"
"<java.time.chrono.ChronoZonedDateTime: java.lang.String format(java.time.format.DateTimeFormatter)>","<java.time.chrono.ChronoZonedDateTime: java.lang.String format(java.time.format.DateTimeFormatter)>"
"<java.nio.LongBuffer: int arrayOffset()>","<java.nio.LongBuffer: int arrayOffset()>"
"<java.io.DataInput: int skipBytes(int)>","<java.io.DataInput: int skipBytes(int)>"
"<android.content.Loader: void registerOnLoadCanceledListener(android.content.Loader$OnLoadCanceledListener)>","<android.content.Loader: void registerOnLoadCanceledListener(android.content.Loader$OnLoadCanceledListener)>"
"<java.util.Map: java.util.Map of(java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object)>","<java.util.Map: java.util.Map of(java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object)>"
"<android.view.ContextMenu: android.view.ContextMenu setHeaderTitle(java.lang.CharSequence)>","<android.view.ContextMenu: android.view.ContextMenu setHeaderTitle(java.lang.CharSequence)>"
"<android.os.Debug$MemoryInfo: int getTotalPss()>","<android.os.Debug$MemoryInfo: int getTotalPss()>"
"<android.view.animation.Animation: boolean isInitialized()>","<android.view.animation.Animation: boolean isInitialized()>"
"<java.io.PrintStream: void <init>(java.io.OutputStream,boolean)>","<java.io.PrintStream: void <init>(java.io.OutputStream,boolean)>"
"<java.util.Arrays: java.lang.String toString(char[])>","<java.util.Arrays: java.lang.String toString(char[])>"
"<android.content.Context: android.content.pm.ApplicationInfo getApplicationInfo()>","<android.content.Context: android.content.pm.ApplicationInfo getApplicationInfo()>"
"<java.lang.Boolean: int compareTo(java.lang.Object)>","<java.lang.Boolean: int compareTo(java.lang.Object)>"
"<java.time.temporal.ValueRange: java.time.temporal.ValueRange of(long,long)>","<java.time.temporal.ValueRange: java.time.temporal.ValueRange of(long,long)>"
"<java.lang.Boolean: boolean logicalXor(boolean,boolean)>","<java.lang.Boolean: boolean logicalXor(boolean,boolean)>"
"<android.view.Menu: boolean hasVisibleItems()>","<android.view.Menu: boolean hasVisibleItems()>"
"<android.content.ContextWrapper: void sendBroadcast(android.content.Intent,java.lang.String)>","<android.content.ContextWrapper: void sendBroadcast(android.content.Intent,java.lang.String)>"
"<android.content.Context: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter,java.lang.String,android.os.Handler,int)>","<android.content.Context: android.content.Intent registerReceiver(android.content.BroadcastReceiver,android.content.IntentFilter,java.lang.String,android.os.Handler,int)>"
"<android.view.textclassifier.ConversationActions$Message: void writeToParcel(android.os.Parcel,int)>","<android.view.textclassifier.ConversationActions$Message: void writeToParcel(android.os.Parcel,int)>"
"<android.view.Window: int getLocalFeatures()>","<android.view.Window: int getLocalFeatures()>"
"<android.app.RemoteInput: void addResultsToIntent(android.app.RemoteInput[],android.content.Intent,android.os.Bundle)>","<android.app.RemoteInput: void addResultsToIntent(android.app.RemoteInput[],android.content.Intent,android.os.Bundle)>"
"<java.lang.System: int identityHashCode(java.lang.Object)>","<java.lang.System: int identityHashCode(java.lang.Object)>"
"<android.media.session.MediaSession: void setRatingType(int)>","<android.media.session.MediaSession: void setRatingType(int)>"
"<java.lang.ClassLoader: void clearAssertionStatus()>","<java.lang.ClassLoader: void clearAssertionStatus()>"
"<android.view.ActionMode: android.view.MenuInflater getMenuInflater()>","<android.view.ActionMode: android.view.MenuInflater getMenuInflater()>"
"<java.util.concurrent.AbstractExecutorService: java.util.concurrent.RunnableFuture newTaskFor(java.lang.Runnable,java.lang.Object)>","<java.util.concurrent.AbstractExecutorService: java.util.concurrent.RunnableFuture newTaskFor(java.lang.Runnable,java.lang.Object)>"
"<java.text.NumberFormat: java.text.NumberFormat getPercentInstance()>","<java.text.NumberFormat: java.text.NumberFormat getPercentInstance()>"
"<android.widget.TextView$SavedState: void writeToParcel(android.os.Parcel,int)>","<android.widget.TextView$SavedState: void writeToParcel(android.os.Parcel,int)>"
"<android.app.Activity: void onPictureInPictureUiStateChanged(android.app.PictureInPictureUiState)>","<android.app.Activity: void onPictureInPictureUiStateChanged(android.app.PictureInPictureUiState)>"
"<android.view.View: boolean isImportantForAccessibility()>","<android.view.View: boolean isImportantForAccessibility()>"
"<java.math.BigInteger: java.math.BigInteger valueOf(long)>","<java.math.BigInteger: java.math.BigInteger valueOf(long)>"
"<android.os.Debug: int getGlobalAllocSize()>","<android.os.Debug: int getGlobalAllocSize()>"
"<java.net.URLStreamHandler: void setURL(java.net.URL,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String)>","<java.net.URLStreamHandler: void setURL(java.net.URL,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String)>"
"<java.time.ZonedDateTime: java.time.ZonedDateTime parse(java.lang.CharSequence,java.time.format.DateTimeFormatter)>","<java.time.ZonedDateTime: java.time.ZonedDateTime parse(java.lang.CharSequence,java.time.format.DateTimeFormatter)>"
"<java.nio.charset.CharsetEncoder: java.nio.charset.Charset charset()>","<java.nio.charset.CharsetEncoder: java.nio.charset.Charset charset()>"
"<java.io.File: java.net.URI toURI()>","<java.io.File: java.net.URI toURI()>"
"<java.io.FileInputStream: int read(byte[],int,int)>","<java.io.FileInputStream: int read(byte[],int,int)>"
"<android.media.session.MediaController$TransportControls: void setRating(android.media.Rating)>","<android.media.session.MediaController$TransportControls: void setRating(android.media.Rating)>"
"<android.app.Activity: void setProgress(int)>","<android.app.Activity: void setProgress(int)>"
"<android.graphics.Bitmap: boolean hasMipMap()>","<android.graphics.Bitmap: boolean hasMipMap()>"
"<android.media.session.MediaSession$QueueItem: long getQueueId()>","<android.media.session.MediaSession$QueueItem: long getQueueId()>"
"<android.content.pm.FeatureInfo: java.lang.String getGlEsVersion()>","<android.content.pm.FeatureInfo: java.lang.String getGlEsVersion()>"
"<android.view.Gravity: boolean isVertical(int)>","<android.view.Gravity: boolean isVertical(int)>"
"<android.animation.PropertyValuesHolder: void setObjectValues(java.lang.Object[])>","<android.animation.PropertyValuesHolder: void setObjectValues(java.lang.Object[])>"
"<android.text.Selection: void removeSelection(android.text.Spannable)>","<android.text.Selection: void removeSelection(android.text.Spannable)>"
"<android.animation.ValueAnimator: long getDuration()>","<android.animation.ValueAnimator: long getDuration()>"
"<android.icu.util.ULocale: int compareTo(java.lang.Object)>","<android.icu.util.ULocale: int compareTo(java.lang.Object)>"
"<android.app.VoiceInteractor$Request: void <init>()>","<android.app.VoiceInteractor$Request: void <init>()>"
"<java.time.LocalDate: java.time.LocalDate plusMonths(long)>","<java.time.LocalDate: java.time.LocalDate plusMonths(long)>"
"<android.graphics.ImageDecoder: android.graphics.ImageDecoder$Source createSource(android.content.ContentResolver,android.net.Uri)>","<android.graphics.ImageDecoder: android.graphics.ImageDecoder$Source createSource(android.content.ContentResolver,android.net.Uri)>"
"<android.content.ClipData$Item: android.content.Intent getIntent()>","<android.content.ClipData$Item: android.content.Intent getIntent()>"
"<android.util.Log: java.lang.String getStackTraceString(java.lang.Throwable)>","<android.util.Log: java.lang.String getStackTraceString(java.lang.Throwable)>"
"<android.view.View: void bringToFront()>","<android.view.View: void bringToFront()>"
"<android.view.textservice.SpellCheckerSubtype: java.lang.String getExtraValue()>","<android.view.textservice.SpellCheckerSubtype: java.lang.String getExtraValue()>"
"<java.time.chrono.IsoChronology: int prolepticYear(java.time.chrono.Era,int)>","<java.time.chrono.IsoChronology: int prolepticYear(java.time.chrono.Era,int)>"
"<java.util.Dictionary: java.util.Enumeration elements()>","<java.util.Dictionary: java.util.Enumeration elements()>"
"<java.time.LocalDate: java.time.LocalDate now(java.time.Clock)>","<java.time.LocalDate: java.time.LocalDate now(java.time.Clock)>"
"<java.lang.ClassLoader: void <init>()>","<java.lang.ClassLoader: void <init>()>"
"<android.view.Window: void setColorMode(int)>","<android.view.Window: void setColorMode(int)>"
"<android.view.textclassifier.TextClassifier$EntityConfig$Builder: android.view.textclassifier.TextClassifier$EntityConfig$Builder setHints(java.util.Collection)>","<android.view.textclassifier.TextClassifier$EntityConfig$Builder: android.view.textclassifier.TextClassifier$EntityConfig$Builder setHints(java.util.Collection)>"
"<java.lang.StackOverflowError: void <init>()>","<java.lang.StackOverflowError: void <init>()>"
"<android.app.ActionBar: void setHomeAsUpIndicator(android.graphics.drawable.Drawable)>","<android.app.ActionBar: void setHomeAsUpIndicator(android.graphics.drawable.Drawable)>"
"<java.lang.reflect.Method: void <init>()>","<java.lang.reflect.Method: void <init>()>"
"<android.view.ViewStructure: void setAutofillOptions(java.lang.CharSequence[])>","<android.view.ViewStructure: void setAutofillOptions(java.lang.CharSequence[])>"
"<java.util.Arrays: int binarySearch(char[],char)>","<java.util.Arrays: int binarySearch(char[],char)>"
"<android.view.textclassifier.TextClassification$Request: int describeContents()>","<android.view.textclassifier.TextClassification$Request: int describeContents()>"
"<android.view.SurfaceControl: void readFromParcel(android.os.Parcel)>","<android.view.SurfaceControl: void readFromParcel(android.os.Parcel)>"
"<java.time.chrono.ChronoLocalDateTime: java.time.chrono.Chronology getChronology()>","<java.time.chrono.ChronoLocalDateTime: java.time.chrono.Chronology getChronology()>"
"<android.database.Cursor: boolean move(int)>","<android.database.Cursor: boolean move(int)>"
"<android.net.Uri: int compareTo(java.lang.Object)>","<android.net.Uri: int compareTo(java.lang.Object)>"
"<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int)>","<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int)>"
"<android.media.session.MediaSession$Callback: void onSkipToPrevious()>","<android.media.session.MediaSession$Callback: void onSkipToPrevious()>"
"<java.io.File: java.io.File[] listFiles()>","<java.io.File: java.io.File[] listFiles()>"
"<android.widget.Toolbar: void setLogo(android.graphics.drawable.Drawable)>","<android.widget.Toolbar: void setLogo(android.graphics.drawable.Drawable)>"
"<android.view.View: boolean isHorizontalFadingEdgeEnabled()>","<android.view.View: boolean isHorizontalFadingEdgeEnabled()>"
"<android.graphics.Canvas: boolean clipRect(android.graphics.Rect,android.graphics.Region$Op)>","<android.graphics.Canvas: boolean clipRect(android.graphics.Rect,android.graphics.Region$Op)>"
"<android.view.ViewParent: void onNestedPreScroll(android.view.View,int,int,int[])>","<android.view.ViewParent: void onNestedPreScroll(android.view.View,int,int,int[])>"
"<java.math.BigInteger: java.math.BigInteger and(java.math.BigInteger)>","<java.math.BigInteger: java.math.BigInteger and(java.math.BigInteger)>"
"<android.view.ContentInfo: android.os.Bundle getExtras()>","<android.view.ContentInfo: android.os.Bundle getExtras()>"
"<android.app.Notification$Builder: android.app.Notification$Builder recoverBuilder(android.content.Context,android.app.Notification)>","<android.app.Notification$Builder: android.app.Notification$Builder recoverBuilder(android.content.Context,android.app.Notification)>"
"<java.lang.Class: java.lang.'annotation'.Annotation[] getAnnotations()>","<java.lang.Class: java.lang.'annotation'.Annotation[] getAnnotations()>"
"<android.content.res.AssetFileDescriptor$AutoCloseOutputStream: void write(int)>","<android.content.res.AssetFileDescriptor$AutoCloseOutputStream: void write(int)>"
"<android.view.ViewStructure: void setFocused(boolean)>","<android.view.ViewStructure: void setFocused(boolean)>"
"<android.app.Notification$Builder: android.app.Notification$Builder setColor(int)>","<android.app.Notification$Builder: android.app.Notification$Builder setColor(int)>"
"<android.widget.RemoteViews: void setViewOutlinePreferredRadius(int,float,int)>","<android.widget.RemoteViews: void setViewOutlinePreferredRadius(int,float,int)>"
"<java.time.chrono.IsoChronology: void <init>()>","<java.time.chrono.IsoChronology: void <init>()>"
"<android.os.Parcel: void writeStringList(java.util.List)>","<android.os.Parcel: void writeStringList(java.util.List)>"
"<java.net.Socket: void setReceiveBufferSize(int)>","<java.net.Socket: void setReceiveBufferSize(int)>"
"<android.view.KeyEvent: boolean isPrintingKey()>","<android.view.KeyEvent: boolean isPrintingKey()>"
"<org.json.JSONObject: int optInt(java.lang.String)>","<org.json.JSONObject: int optInt(java.lang.String)>"
"<android.util.SparseIntArray: void setValueAt(int,int)>","<android.util.SparseIntArray: void setValueAt(int,int)>"
"<android.app.ActionBar$Tab: android.app.ActionBar$Tab setTabListener(android.app.ActionBar$TabListener)>","<android.app.ActionBar$Tab: android.app.ActionBar$Tab setTabListener(android.app.ActionBar$TabListener)>"
"<android.database.sqlite.SQLiteDatabase: boolean isDbLockedByOtherThreads()>","<android.database.sqlite.SQLiteDatabase: boolean isDbLockedByOtherThreads()>"
"<android.animation.Keyframe: android.animation.Keyframe clone()>","<android.animation.Keyframe: android.animation.Keyframe clone()>"
"<android.app.Notification$CarExtender$Builder: android.app.Notification$CarExtender$Builder setReadPendingIntent(android.app.PendingIntent)>","<android.app.Notification$CarExtender$Builder: android.app.Notification$CarExtender$Builder setReadPendingIntent(android.app.PendingIntent)>"
"<android.app.Notification$Style: void internalSetSummaryText(java.lang.CharSequence)>","<android.app.Notification$Style: void internalSetSummaryText(java.lang.CharSequence)>"
"<java.text.AttributedCharacterIterator$Attribute: int hashCode()>","<java.text.AttributedCharacterIterator$Attribute: int hashCode()>"
"<android.media.session.MediaSession$Callback: void <init>()>","<android.media.session.MediaSession$Callback: void <init>()>"
"<android.content.pm.ApplicationInfo: void writeToParcel(android.os.Parcel,int)>","<android.content.pm.ApplicationInfo: void writeToParcel(android.os.Parcel,int)>"
"<java.util.Arrays: void fill(long[],long)>","<java.util.Arrays: void fill(long[],long)>"
"<java.io.PrintStream: void println(float)>","<java.io.PrintStream: void println(float)>"
"<java.util.concurrent.atomic.AtomicInteger: int get()>","<java.util.concurrent.atomic.AtomicInteger: int get()>"
"<android.transition.Transition: void setMatchOrder(int[])>","<android.transition.Transition: void setMatchOrder(int[])>"
"<android.app.Notification$BubbleMetadata$Builder: android.app.Notification$BubbleMetadata$Builder setIcon(android.graphics.drawable.Icon)>","<android.app.Notification$BubbleMetadata$Builder: android.app.Notification$BubbleMetadata$Builder setIcon(android.graphics.drawable.Icon)>"
"<java.util.ArrayDeque: java.util.Iterator iterator()>","<java.util.ArrayDeque: java.util.Iterator iterator()>"
"<java.nio.channels.Pipe$SourceChannel: void <init>(java.nio.channels.spi.SelectorProvider)>","<java.nio.channels.Pipe$SourceChannel: void <init>(java.nio.channels.spi.SelectorProvider)>"
"<java.lang.Integer: int numberOfTrailingZeros(int)>","<java.lang.Integer: int numberOfTrailingZeros(int)>"
"<android.view.ViewConfiguration: int getTapTimeout()>","<android.view.ViewConfiguration: int getTapTimeout()>"
"<java.util.LinkedList: java.lang.Object pop()>","<java.util.LinkedList: java.lang.Object pop()>"
"<android.app.ActivityManager: android.util.Size getAppTaskThumbnailSize()>","<android.app.ActivityManager: android.util.Size getAppTaskThumbnailSize()>"
"<android.os.Build: java.util.List getFingerprintedPartitions()>","<android.os.Build: java.util.List getFingerprintedPartitions()>"
"<android.app.Notification: boolean hasImage()>","<android.app.Notification: boolean hasImage()>"
"<java.time.Instant: boolean isBefore(java.time.Instant)>","<java.time.Instant: boolean isBefore(java.time.Instant)>"
"<android.view.textclassifier.TextClassifierEvent: void writeToParcel(android.os.Parcel,int)>","<android.view.textclassifier.TextClassifierEvent: void writeToParcel(android.os.Parcel,int)>"
"<android.graphics.Paint: boolean isUnderlineText()>","<android.graphics.Paint: boolean isUnderlineText()>"
"<java.lang.ThreadGroup: void <init>(java.lang.String)>","<java.lang.ThreadGroup: void <init>(java.lang.String)>"
"<android.view.WindowId: void writeToParcel(android.os.Parcel,int)>","<android.view.WindowId: void writeToParcel(android.os.Parcel,int)>"
"<java.text.AttributedCharacterIterator: int getRunStart(java.text.AttributedCharacterIterator$Attribute)>","<java.text.AttributedCharacterIterator: int getRunStart(java.text.AttributedCharacterIterator$Attribute)>"
"<android.text.DynamicLayout: void <init>(java.lang.CharSequence,java.lang.CharSequence,android.text.TextPaint,int,android.text.Layout$Alignment,float,float,boolean,android.text.TextUtils$TruncateAt,int)>","<android.text.DynamicLayout: void <init>(java.lang.CharSequence,java.lang.CharSequence,android.text.TextPaint,int,android.text.Layout$Alignment,float,float,boolean,android.text.TextUtils$TruncateAt,int)>"
"<android.content.SharedPreferences: float getFloat(java.lang.String,float)>","<android.content.SharedPreferences: float getFloat(java.lang.String,float)>"
"<java.util.concurrent.CopyOnWriteArrayList: boolean removeAll(java.util.Collection)>","<java.util.concurrent.CopyOnWriteArrayList: boolean removeAll(java.util.Collection)>"
"<java.util.concurrent.atomic.AtomicReferenceFieldUpdater: boolean compareAndSet(java.lang.Object,java.lang.Object,java.lang.Object)>","<java.util.concurrent.atomic.AtomicReferenceFieldUpdater: boolean compareAndSet(java.lang.Object,java.lang.Object,java.lang.Object)>"
"<android.widget.Toolbar: void setCollapseIcon(android.graphics.drawable.Drawable)>","<android.widget.Toolbar: void setCollapseIcon(android.graphics.drawable.Drawable)>"
"<android.graphics.Rect: int height()>","<android.graphics.Rect: int height()>"
"<java.lang.Enum: int compareTo(java.lang.Enum)>","<java.lang.Enum: int compareTo(java.lang.Enum)>"
"<android.graphics.RectF: float width()>","<android.graphics.RectF: float width()>"
"<java.lang.CloneNotSupportedException: void <init>()>","<java.lang.CloneNotSupportedException: void <init>()>"
"<java.time.Duration: java.time.temporal.Temporal subtractFrom(java.time.temporal.Temporal)>","<java.time.Duration: java.time.temporal.Temporal subtractFrom(java.time.temporal.Temporal)>"
"<java.time.temporal.TemporalField: java.time.temporal.ValueRange rangeRefinedBy(java.time.temporal.TemporalAccessor)>","<java.time.temporal.TemporalField: java.time.temporal.ValueRange rangeRefinedBy(java.time.temporal.TemporalAccessor)>"
