"descriptor","code"
"<android.widget.TextView: int getMarqueeRepeatLimit()>","<android.widget.TextView: int getMarqueeRepeatLimit()>"
"<android.view.SurfaceControl$Transaction: android.view.SurfaceControl$Transaction setPosition(android.view.SurfaceControl,float,float)>","<android.view.SurfaceControl$Transaction: android.view.SurfaceControl$Transaction setPosition(android.view.SurfaceControl,float,float)>"
"<java.util.stream.LongStream: java.util.stream.LongStream of(long)>","<java.util.stream.LongStream: java.util.stream.LongStream of(long)>"
"<android.view.WindowInsets$Type: int systemBars()>","<android.view.WindowInsets$Type: int systemBars()>"
"<java.nio.channels.InterruptibleChannel: void close()>","<java.nio.channels.InterruptibleChannel: void close()>"
"<android.app.PictureInPictureParams$Builder: android.app.PictureInPictureParams build()>","<android.app.PictureInPictureParams$Builder: android.app.PictureInPictureParams build()>"
"<android.view.View: int getPaddingBottom()>","<android.view.View: int getPaddingBottom()>"
"<java.time.Duration: java.time.Duration plusNanos(long)>","<java.time.Duration: java.time.Duration plusNanos(long)>"
"<java.security.CodeSigner: java.security.cert.CertPath getSignerCertPath()>","<java.security.CodeSigner: java.security.cert.CertPath getSignerCertPath()>"
"<android.widget.TextView: android.text.TextUtils$TruncateAt getEllipsize()>","<android.widget.TextView: android.text.TextUtils$TruncateAt getEllipsize()>"
"<android.graphics.Paint: void setTextSkewX(float)>","<android.graphics.Paint: void setTextSkewX(float)>"
"<java.util.stream.Stream: java.util.stream.DoubleStream flatMapToDouble(java.util.function.Function)>","<java.util.stream.Stream: java.util.stream.DoubleStream flatMapToDouble(java.util.function.Function)>"
"<java.time.temporal.TemporalAccessor: boolean isSupported(java.time.temporal.TemporalField)>","<java.time.temporal.TemporalAccessor: boolean isSupported(java.time.temporal.TemporalField)>"
"<android.text.Editable: void clear()>","<android.text.Editable: void clear()>"
"<android.view.WindowInsets: android.graphics.Insets getStableInsets()>","<android.view.WindowInsets: android.graphics.Insets getStableInsets()>"
"<android.view.inputmethod.InputMethodManager: android.view.inputmethod.InputMethodSubtype getLastInputMethodSubtype()>","<android.view.inputmethod.InputMethodManager: android.view.inputmethod.InputMethodSubtype getLastInputMethodSubtype()>"
"<android.os.Parcel: void readFixedArray(java.lang.Object,android.os.Parcelable$Creator)>","<android.os.Parcel: void readFixedArray(java.lang.Object,android.os.Parcelable$Creator)>"
"<java.io.Reader: int read(char[])>","<java.io.Reader: int read(char[])>"
"<android.view.WindowId: void unregisterFocusObserver(android.view.WindowId$FocusObserver)>","<android.view.WindowId: void unregisterFocusObserver(android.view.WindowId$FocusObserver)>"
"<android.view.Window$Callback: boolean onSearchRequested()>","<android.view.Window$Callback: boolean onSearchRequested()>"
"<java.nio.ByteBuffer: short getShort()>","<java.nio.ByteBuffer: short getShort()>"
"<java.time.ZoneId: java.time.ZoneId of(java.lang.String,java.util.Map)>","<java.time.ZoneId: java.time.ZoneId of(java.lang.String,java.util.Map)>"
"<java.nio.FloatBuffer: boolean isDirect()>","<java.nio.FloatBuffer: boolean isDirect()>"
"<android.telephony.TelephonyCallback$ActiveDataSubscriptionIdListener: void onActiveDataSubscriptionIdChanged(int)>","<android.telephony.TelephonyCallback$ActiveDataSubscriptionIdListener: void onActiveDataSubscriptionIdChanged(int)>"
"<android.util.SparseArray: int indexOfKey(int)>","<android.util.SparseArray: int indexOfKey(int)>"
"<java.time.Duration: java.time.Duration withSeconds(long)>","<java.time.Duration: java.time.Duration withSeconds(long)>"
"<android.media.AudioTrack: int getChannelCount()>","<android.media.AudioTrack: int getChannelCount()>"
"<android.graphics.fonts.Font: int getSourceIdentifier()>","<android.graphics.fonts.Font: int getSourceIdentifier()>"
"<java.lang.System: void setErr(java.io.PrintStream)>","<java.lang.System: void setErr(java.io.PrintStream)>"
"<android.content.ContentResolver: java.util.List getCurrentSyncs()>","<android.content.ContentResolver: java.util.List getCurrentSyncs()>"
"<android.content.pm.PackageManager$Property: boolean isBoolean()>","<android.content.pm.PackageManager$Property: boolean isBoolean()>"
"<android.view.textclassifier.TextLanguage$Builder: android.view.textclassifier.TextLanguage$Builder setId(java.lang.String)>","<android.view.textclassifier.TextLanguage$Builder: android.view.textclassifier.TextLanguage$Builder setId(java.lang.String)>"
"<android.hardware.camera2.CameraExtensionSession: void close()>","<android.hardware.camera2.CameraExtensionSession: void close()>"
"<java.util.stream.LongStream: java.util.stream.LongStream limit(long)>","<java.util.stream.LongStream: java.util.stream.LongStream limit(long)>"
"<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>","<android.telephony.TelephonyManager: java.lang.String getNetworkOperatorName()>"
"<android.view.inputmethod.InputMethodInfo: void writeToParcel(android.os.Parcel,int)>","<android.view.inputmethod.InputMethodInfo: void writeToParcel(android.os.Parcel,int)>"
"<android.os.VibrationAttributes: int getUsage()>","<android.os.VibrationAttributes: int getUsage()>"
"<java.time.LocalDate: java.time.LocalDate plusWeeks(long)>","<java.time.LocalDate: java.time.LocalDate plusWeeks(long)>"
"<android.graphics.Region: boolean isComplex()>","<android.graphics.Region: boolean isComplex()>"
"<android.media.session.MediaController$Callback: void onQueueTitleChanged(java.lang.CharSequence)>","<android.media.session.MediaController$Callback: void onQueueTitleChanged(java.lang.CharSequence)>"
"<android.widget.AbsListView: boolean checkLayoutParams(android.view.ViewGroup$LayoutParams)>","<android.widget.AbsListView: boolean checkLayoutParams(android.view.ViewGroup$LayoutParams)>"
"<android.graphics.RuntimeShader: void setIntUniform(java.lang.String,int,int)>","<android.graphics.RuntimeShader: void setIntUniform(java.lang.String,int,int)>"
"<java.lang.invoke.MethodHandles: java.lang.invoke.MethodHandle invoker(java.lang.invoke.MethodType)>","<java.lang.invoke.MethodHandles: java.lang.invoke.MethodHandle invoker(java.lang.invoke.MethodType)>"
"<android.widget.RemoteViews: void setOnClickResponse(int,android.widget.RemoteViews$RemoteResponse)>","<android.widget.RemoteViews: void setOnClickResponse(int,android.widget.RemoteViews$RemoteResponse)>"
"<android.view.inputmethod.TextSnapshot: int getCompositionEnd()>","<android.view.inputmethod.TextSnapshot: int getCompositionEnd()>"
"<java.net.Inet4Address: boolean equals(java.lang.Object)>","<java.net.Inet4Address: boolean equals(java.lang.Object)>"
"<android.graphics.Color: android.graphics.Color convert(android.graphics.ColorSpace)>","<android.graphics.Color: android.graphics.Color convert(android.graphics.ColorSpace)>"
"<android.content.ContentValues: java.lang.Long getAsLong(java.lang.String)>","<android.content.ContentValues: java.lang.Long getAsLong(java.lang.String)>"
"<android.view.KeyEvent$DispatcherState: void reset(java.lang.Object)>","<android.view.KeyEvent$DispatcherState: void reset(java.lang.Object)>"
"<java.util.PrimitiveIterator$OfInt: void forEachRemaining(java.lang.Object)>","<java.util.PrimitiveIterator$OfInt: void forEachRemaining(java.lang.Object)>"
"<android.animation.LayoutTransition$TransitionListener: void endTransition(android.animation.LayoutTransition,android.view.ViewGroup,android.view.View,int)>","<android.animation.LayoutTransition$TransitionListener: void endTransition(android.animation.LayoutTransition,android.view.ViewGroup,android.view.View,int)>"
"<android.media.MediaDescription: java.lang.CharSequence getSubtitle()>","<android.media.MediaDescription: java.lang.CharSequence getSubtitle()>"
"<android.content.Context: int checkCallingUriPermission(android.net.Uri,int)>","<android.content.Context: int checkCallingUriPermission(android.net.Uri,int)>"
"<android.net.SocketKeepalive$Callback: void onDataReceived()>","<android.net.SocketKeepalive$Callback: void onDataReceived()>"
"<java.time.OffsetDateTime: int getDayOfYear()>","<java.time.OffsetDateTime: int getDayOfYear()>"
"<android.content.pm.PackageManager$Property: boolean isFloat()>","<android.content.pm.PackageManager$Property: boolean isFloat()>"
"<java.time.LocalDate: java.time.chrono.Chronology getChronology()>","<java.time.LocalDate: java.time.chrono.Chronology getChronology()>"
"<android.content.res.TypedArray: int getInteger(int,int)>","<android.content.res.TypedArray: int getInteger(int,int)>"
"<android.text.Layout: java.lang.CharSequence getText()>","<android.text.Layout: java.lang.CharSequence getText()>"
"<android.view.ViewGroup: void addTouchables(java.util.ArrayList)>","<android.view.ViewGroup: void addTouchables(java.util.ArrayList)>"
"<android.graphics.drawable.Icon: android.graphics.drawable.Icon createWithContentUri(java.lang.String)>","<android.graphics.drawable.Icon: android.graphics.drawable.Icon createWithContentUri(java.lang.String)>"
"<java.util.List: void sort(java.util.Comparator)>","<java.util.List: void sort(java.util.Comparator)>"
"<java.nio.channels.SocketChannel: int read(java.nio.ByteBuffer)>","<java.nio.channels.SocketChannel: int read(java.nio.ByteBuffer)>"
"<java.time.ZoneOffset: java.time.temporal.Temporal adjustInto(java.time.temporal.Temporal)>","<java.time.ZoneOffset: java.time.temporal.Temporal adjustInto(java.time.temporal.Temporal)>"
"<android.graphics.Color: float red()>","<android.graphics.Color: float red()>"
"<android.app.AlertDialog: android.widget.Button getButton(int)>","<android.app.AlertDialog: android.widget.Button getButton(int)>"
"<java.util.OptionalDouble: java.lang.String toString()>","<java.util.OptionalDouble: java.lang.String toString()>"
"<java.io.File: boolean canRead()>","<java.io.File: boolean canRead()>"
"<android.content.res.Resources: android.content.res.XmlResourceParser getXml(int)>","<android.content.res.Resources: android.content.res.XmlResourceParser getXml(int)>"
"<java.io.Flushable: void flush()>","<java.io.Flushable: void flush()>"
"<java.time.chrono.ChronoZonedDateTime: boolean isBefore(java.time.chrono.ChronoZonedDateTime)>","<java.time.chrono.ChronoZonedDateTime: boolean isBefore(java.time.chrono.ChronoZonedDateTime)>"
"<org.xmlpull.v1.XmlPullParser: int getColumnNumber()>","<org.xmlpull.v1.XmlPullParser: int getColumnNumber()>"
"<android.content.pm.PackageManager: java.util.List queryIntentContentProviders(android.content.Intent,android.content.pm.PackageManager$ResolveInfoFlags)>","<android.content.pm.PackageManager: java.util.List queryIntentContentProviders(android.content.Intent,android.content.pm.PackageManager$ResolveInfoFlags)>"
"<android.os.Parcel: void enforceInterface(java.lang.String)>","<android.os.Parcel: void enforceInterface(java.lang.String)>"
"<android.os.Bundle: java.lang.String toString()>","<android.os.Bundle: java.lang.String toString()>"
"<java.net.InetAddress: boolean isLoopbackAddress()>","<java.net.InetAddress: boolean isLoopbackAddress()>"
"<java.security.PrivilegedActionException: java.lang.Exception getException()>","<java.security.PrivilegedActionException: java.lang.Exception getException()>"
"<android.graphics.drawable.Drawable: void setHotspotBounds(int,int,int,int)>","<android.graphics.drawable.Drawable: void setHotspotBounds(int,int,int,int)>"
"<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>","<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>"
"<android.content.Context: void removeStickyBroadcastAsUser(android.content.Intent,android.os.UserHandle)>","<android.content.Context: void removeStickyBroadcastAsUser(android.content.Intent,android.os.UserHandle)>"
"<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator translationZBy(float)>","<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator translationZBy(float)>"
"<android.content.BroadcastReceiver: void <init>()>","<android.content.BroadcastReceiver: void <init>()>"
"<android.transition.Transition$TransitionListener: void onTransitionStart(android.transition.Transition)>","<android.transition.Transition$TransitionListener: void onTransitionStart(android.transition.Transition)>"
"<android.hardware.camera2.CameraExtensionCharacteristics: java.util.List getExtensionSupportedSizes(int,int)>","<android.hardware.camera2.CameraExtensionCharacteristics: java.util.List getExtensionSupportedSizes(int,int)>"
"<java.lang.reflect.Array: void setShort(java.lang.Object,int,short)>","<java.lang.reflect.Array: void setShort(java.lang.Object,int,short)>"
"<android.content.SharedPreferences$Editor: android.content.SharedPreferences$Editor putLong(java.lang.String,long)>","<android.content.SharedPreferences$Editor: android.content.SharedPreferences$Editor putLong(java.lang.String,long)>"
"<android.app.Application: java.lang.String getProcessName()>","<android.app.Application: java.lang.String getProcessName()>"
"<java.time.LocalDateTime: java.time.DayOfWeek getDayOfWeek()>","<java.time.LocalDateTime: java.time.DayOfWeek getDayOfWeek()>"
"<android.view.OrientationEventListener: void disable()>","<android.view.OrientationEventListener: void disable()>"
"<android.os.Debug: void resetGlobalExternalFreedSize()>","<android.os.Debug: void resetGlobalExternalFreedSize()>"
"<android.view.SurfaceControl$Transaction: android.view.SurfaceControl$Transaction setBufferTransform(android.view.SurfaceControl,int)>","<android.view.SurfaceControl$Transaction: android.view.SurfaceControl$Transaction setBufferTransform(android.view.SurfaceControl,int)>"
"<android.telephony.NetworkScan: void <init>()>","<android.telephony.NetworkScan: void <init>()>"
"<android.os.Handler: void dispatchMessage(android.os.Message)>","<android.os.Handler: void dispatchMessage(android.os.Message)>"
"<java.nio.IntBuffer: java.nio.Buffer flip()>","<java.nio.IntBuffer: java.nio.Buffer flip()>"
"<android.content.ContextWrapper: void sendStickyBroadcastAsUser(android.content.Intent,android.os.UserHandle)>","<android.content.ContextWrapper: void sendStickyBroadcastAsUser(android.content.Intent,android.os.UserHandle)>"
"<java.time.OffsetDateTime: java.lang.Object query(java.time.temporal.TemporalQuery)>","<java.time.OffsetDateTime: java.lang.Object query(java.time.temporal.TemporalQuery)>"
"<android.view.WindowId: void <clinit>()>","<android.view.WindowId: void <clinit>()>"
"<java.time.chrono.ChronoLocalDateTime: boolean isSupported(java.time.temporal.TemporalUnit)>","<java.time.chrono.ChronoLocalDateTime: boolean isSupported(java.time.temporal.TemporalUnit)>"
"<android.app.TaskStackBuilder: android.app.PendingIntent getPendingIntent(int,int,android.os.Bundle)>","<android.app.TaskStackBuilder: android.app.PendingIntent getPendingIntent(int,int,android.os.Bundle)>"
"<android.view.View: int getMeasuredState()>","<android.view.View: int getMeasuredState()>"
"<android.graphics.Paint: void setTextLocale(java.util.Locale)>","<android.graphics.Paint: void setTextLocale(java.util.Locale)>"
"<java.time.temporal.ChronoUnit: void <init>(java.lang.String,int)>","<java.time.temporal.ChronoUnit: void <init>(java.lang.String,int)>"
"<android.view.View: void requestUnbufferedDispatch(int)>","<android.view.View: void requestUnbufferedDispatch(int)>"
"<android.graphics.Paint$Style: android.graphics.Paint$Style[] values()>","<android.graphics.Paint$Style: android.graphics.Paint$Style[] values()>"
"<android.view.KeyEvent$DispatcherState: void performedLongPress(android.view.KeyEvent)>","<android.view.KeyEvent$DispatcherState: void performedLongPress(android.view.KeyEvent)>"
"<android.graphics.Paint: void getTextBounds(java.lang.String,int,int,android.graphics.Rect)>","<android.graphics.Paint: void getTextBounds(java.lang.String,int,int,android.graphics.Rect)>"
"<java.lang.reflect.InvocationTargetException: void <init>(java.lang.Throwable)>","<java.lang.reflect.InvocationTargetException: void <init>(java.lang.Throwable)>"
"<android.content.Context: android.content.ContentResolver getContentResolver()>","<android.content.Context: android.content.ContentResolver getContentResolver()>"
"<android.view.textclassifier.TextClassifierEvent$TextSelectionEvent: void <init>()>","<android.view.textclassifier.TextClassifierEvent$TextSelectionEvent: void <init>()>"
"<android.os.Message: void copyFrom(android.os.Message)>","<android.os.Message: void copyFrom(android.os.Message)>"
"<android.widget.AbsListView: void setScrollIndicators(android.view.View,android.view.View)>","<android.widget.AbsListView: void setScrollIndicators(android.view.View,android.view.View)>"
"<android.view.View$AccessibilityDelegate: void onInitializeAccessibilityNodeInfo(android.view.View,android.view.accessibility.AccessibilityNodeInfo)>","<android.view.View$AccessibilityDelegate: void onInitializeAccessibilityNodeInfo(android.view.View,android.view.accessibility.AccessibilityNodeInfo)>"
"<android.view.ViewGroup: int getChildDrawingOrder(int,int)>","<android.view.ViewGroup: int getChildDrawingOrder(int,int)>"
"<android.view.Display: boolean isMinimalPostProcessingSupported()>","<android.view.Display: boolean isMinimalPostProcessingSupported()>"
"<java.time.chrono.Chronology: java.time.chrono.ChronoLocalDate dateEpochDay(long)>","<java.time.chrono.Chronology: java.time.chrono.ChronoLocalDate dateEpochDay(long)>"
"<android.view.contentcapture.ContentCaptureContext: android.os.Bundle getExtras()>","<android.view.contentcapture.ContentCaptureContext: android.os.Bundle getExtras()>"
"<android.graphics.ColorSpace$Rgb: float[] toXyz(float[])>","<android.graphics.ColorSpace$Rgb: float[] toXyz(float[])>"
"<java.util.Locale: java.lang.String getDisplayName(java.util.Locale)>","<java.util.Locale: java.lang.String getDisplayName(java.util.Locale)>"
"<android.widget.TextView: float getShadowRadius()>","<android.widget.TextView: float getShadowRadius()>"
"<android.database.SQLException: void <init>(java.lang.String)>","<android.database.SQLException: void <init>(java.lang.String)>"
"<java.nio.ByteBuffer: java.nio.ByteBuffer get(byte[],int,int)>","<java.nio.ByteBuffer: java.nio.ByteBuffer get(byte[],int,int)>"
"<java.io.PrintWriter: java.lang.Appendable append(char)>","<java.io.PrintWriter: java.lang.Appendable append(char)>"
"<android.hardware.Camera$Parameters: void setPreviewSize(int,int)>","<android.hardware.Camera$Parameters: void setPreviewSize(int,int)>"
"<java.nio.file.Path: java.nio.file.Path resolveSibling(java.nio.file.Path)>","<java.nio.file.Path: java.nio.file.Path resolveSibling(java.nio.file.Path)>"
"<java.util.stream.LongStream: java.util.PrimitiveIterator$OfLong iterator()>","<java.util.stream.LongStream: java.util.PrimitiveIterator$OfLong iterator()>"
"<android.view.KeyEvent: java.lang.String toString()>","<android.view.KeyEvent: java.lang.String toString()>"
"<java.lang.Math: double max(double,double)>","<java.lang.Math: double max(double,double)>"
"<android.telephony.TelephonyCallback$DataActivationStateListener: void onDataActivationStateChanged(int)>","<android.telephony.TelephonyCallback$DataActivationStateListener: void onDataActivationStateChanged(int)>"
"<android.content.IntentSender: void writeToParcel(android.os.Parcel,int)>","<android.content.IntentSender: void writeToParcel(android.os.Parcel,int)>"
"<android.view.Window: int getNavigationBarDividerColor()>","<android.view.Window: int getNavigationBarDividerColor()>"
"<android.animation.PropertyValuesHolder: java.lang.String getPropertyName()>","<android.animation.PropertyValuesHolder: java.lang.String getPropertyName()>"
"<android.content.ContentProvider: void onTrimMemory(int)>","<android.content.ContentProvider: void onTrimMemory(int)>"
"<android.widget.RemoteViews$RemoteViewOutlineProvider: void <init>(float)>","<android.widget.RemoteViews$RemoteViewOutlineProvider: void <init>(float)>"
"<android.view.textclassifier.TextLanguage: android.icu.util.ULocale getLocale(int)>","<android.view.textclassifier.TextLanguage: android.icu.util.ULocale getLocale(int)>"
"<android.app.Activity: void unregisterActivityLifecycleCallbacks(android.app.Application$ActivityLifecycleCallbacks)>","<android.app.Activity: void unregisterActivityLifecycleCallbacks(android.app.Application$ActivityLifecycleCallbacks)>"
"<java.time.LocalDateTime: java.time.LocalDateTime of(int,java.time.Month,int,int,int)>","<java.time.LocalDateTime: java.time.LocalDateTime of(int,java.time.Month,int,int,int)>"
"<android.telephony.TelephonyManager: boolean isManualNetworkSelectionAllowed()>","<android.telephony.TelephonyManager: boolean isManualNetworkSelectionAllowed()>"
"<java.lang.reflect.Constructor: java.lang.String getName()>","<java.lang.reflect.Constructor: java.lang.String getName()>"
"<java.lang.Double: boolean isNaN(double)>","<java.lang.Double: boolean isNaN(double)>"
"<android.telephony.TelephonyDisplayInfo: int describeContents()>","<android.telephony.TelephonyDisplayInfo: int describeContents()>"
"<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setSingleChoiceItems(java.lang.CharSequence[],int,android.content.DialogInterface$OnClickListener)>","<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setSingleChoiceItems(java.lang.CharSequence[],int,android.content.DialogInterface$OnClickListener)>"
"<android.database.sqlite.SQLiteTransactionListener: void onBegin()>","<android.database.sqlite.SQLiteTransactionListener: void onBegin()>"
"<android.view.DisplayCutout: android.graphics.Rect getBoundingRectBottom()>","<android.view.DisplayCutout: android.graphics.Rect getBoundingRectBottom()>"
"<android.content.pm.Signature: char[] toChars()>","<android.content.pm.Signature: char[] toChars()>"
"<android.icu.util.ULocale: java.lang.String getDisplayKeyword(java.lang.String,java.lang.String)>","<android.icu.util.ULocale: java.lang.String getDisplayKeyword(java.lang.String,java.lang.String)>"
"<android.view.WindowInsetsAnimationController: boolean isReady()>","<android.view.WindowInsetsAnimationController: boolean isReady()>"
"<android.view.KeyCharacterMap: int get(int,int)>","<android.view.KeyCharacterMap: int get(int,int)>"
"<android.widget.AdapterView: void setSelection(int)>","<android.widget.AdapterView: void setSelection(int)>"
"<android.view.inputmethod.EditorInfo: java.lang.CharSequence getInitialSelectedText(int)>","<android.view.inputmethod.EditorInfo: java.lang.CharSequence getInitialSelectedText(int)>"
"<android.graphics.Rect: boolean equals(java.lang.Object)>","<android.graphics.Rect: boolean equals(java.lang.Object)>"
"<android.graphics.Bitmap: void recycle()>","<android.graphics.Bitmap: void recycle()>"
"<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setOnDismissListener(android.content.DialogInterface$OnDismissListener)>","<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setOnDismissListener(android.content.DialogInterface$OnDismissListener)>"
"<android.os.Bundle: void <init>(int)>","<android.os.Bundle: void <init>(int)>"
"<java.lang.Thread: boolean isDaemon()>","<java.lang.Thread: boolean isDaemon()>"
"<android.view.SurfaceControlViewHost$SurfacePackage: void writeToParcel(android.os.Parcel,int)>","<android.view.SurfaceControlViewHost$SurfacePackage: void writeToParcel(android.os.Parcel,int)>"
"<android.telephony.CellIdentity: void <init>()>","<android.telephony.CellIdentity: void <init>()>"
"<android.view.View: void setTag(java.lang.Object)>","<android.view.View: void setTag(java.lang.Object)>"
"<java.lang.reflect.Constructor: java.lang.reflect.Type[] getGenericParameterTypes()>","<java.lang.reflect.Constructor: java.lang.reflect.Type[] getGenericParameterTypes()>"
"<java.util.stream.DoubleStream: java.util.stream.BaseStream parallel()>","<java.util.stream.DoubleStream: java.util.stream.BaseStream parallel()>"
"<java.net.DatagramSocket: void close()>","<java.net.DatagramSocket: void close()>"
"<java.util.concurrent.Semaphore: void acquireUninterruptibly()>","<java.util.concurrent.Semaphore: void acquireUninterruptibly()>"
"<java.util.Comparator: java.util.Comparator thenComparing(java.util.Comparator)>","<java.util.Comparator: java.util.Comparator thenComparing(java.util.Comparator)>"
"<android.view.Window: void onConfigurationChanged(android.content.res.Configuration)>","<android.view.Window: void onConfigurationChanged(android.content.res.Configuration)>"
"<android.media.AudioManager: boolean isSurroundFormatEnabled(int)>","<android.media.AudioManager: boolean isSurroundFormatEnabled(int)>"
"<android.content.res.Configuration: boolean isLayoutSizeAtLeast(int)>","<android.content.res.Configuration: boolean isLayoutSizeAtLeast(int)>"
"<java.nio.IntBuffer: int compareTo(java.nio.IntBuffer)>","<java.nio.IntBuffer: int compareTo(java.nio.IntBuffer)>"
"<android.widget.TextView: android.text.method.MovementMethod getMovementMethod()>","<android.widget.TextView: android.text.method.MovementMethod getMovementMethod()>"
"<java.util.stream.DoubleStream: java.util.stream.DoubleStream of(double)>","<java.util.stream.DoubleStream: java.util.stream.DoubleStream of(double)>"
"<java.lang.Character: boolean isHighSurrogate(char)>","<java.lang.Character: boolean isHighSurrogate(char)>"
"<java.lang.UnsupportedOperationException: void <init>(java.lang.Throwable)>","<java.lang.UnsupportedOperationException: void <init>(java.lang.Throwable)>"
"<java.net.URLStreamHandler: void setURL(java.net.URL,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>","<java.net.URLStreamHandler: void setURL(java.net.URL,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>"
"<android.hardware.camera2.CaptureFailure: java.lang.String getPhysicalCameraId()>","<android.hardware.camera2.CaptureFailure: java.lang.String getPhysicalCameraId()>"
"<android.view.ActionMode$Callback: boolean onCreateActionMode(android.view.ActionMode,android.view.Menu)>","<android.view.ActionMode$Callback: boolean onCreateActionMode(android.view.ActionMode,android.view.Menu)>"
"<java.util.Arrays: int binarySearch(float[],float)>","<java.util.Arrays: int binarySearch(float[],float)>"
"<android.telephony.ims.ImsReasonInfo: void writeToParcel(android.os.Parcel,int)>","<android.telephony.ims.ImsReasonInfo: void writeToParcel(android.os.Parcel,int)>"
"<java.util.Arrays: boolean equals(float[],int,int,float[],int,int)>","<java.util.Arrays: boolean equals(float[],int,int,float[],int,int)>"
"<android.widget.TextView: android.graphics.Typeface getTypeface()>","<android.widget.TextView: android.graphics.Typeface getTypeface()>"
"<java.nio.file.spi.FileSystemProvider: void setAttribute(java.nio.file.Path,java.lang.String,java.lang.Object,java.nio.file.LinkOption[])>","<java.nio.file.spi.FileSystemProvider: void setAttribute(java.nio.file.Path,java.lang.String,java.lang.Object,java.nio.file.LinkOption[])>"
"<java.lang.invoke.MethodType: java.lang.invoke.MethodType insertParameterTypes(int,java.util.List)>","<java.lang.invoke.MethodType: java.lang.invoke.MethodType insertParameterTypes(int,java.util.List)>"
"<java.util.Hashtable: java.lang.Object computeIfAbsent(java.lang.Object,java.util.function.Function)>","<java.util.Hashtable: java.lang.Object computeIfAbsent(java.lang.Object,java.util.function.Function)>"
"<android.widget.Toolbar$OnMenuItemClickListener: boolean onMenuItemClick(android.view.MenuItem)>","<android.widget.Toolbar$OnMenuItemClickListener: boolean onMenuItemClick(android.view.MenuItem)>"
"<android.widget.TextView: int getSelectionEnd()>","<android.widget.TextView: int getSelectionEnd()>"
"<android.os.IBinder: boolean isBinderAlive()>","<android.os.IBinder: boolean isBinderAlive()>"
"<android.database.sqlite.SQLiteDatabase: boolean enableWriteAheadLogging()>","<android.database.sqlite.SQLiteDatabase: boolean enableWriteAheadLogging()>"
"<android.view.View$AccessibilityDelegate: void onInitializeAccessibilityEvent(android.view.View,android.view.accessibility.AccessibilityEvent)>","<android.view.View$AccessibilityDelegate: void onInitializeAccessibilityEvent(android.view.View,android.view.accessibility.AccessibilityEvent)>"
"<android.graphics.Matrix: void setRotate(float)>","<android.graphics.Matrix: void setRotate(float)>"
"<java.util.concurrent.Semaphore: int drainPermits()>","<java.util.concurrent.Semaphore: int drainPermits()>"
"<java.util.Arrays: void sort(int[])>","<java.util.Arrays: void sort(int[])>"
"<android.view.inputmethod.InputConnection: java.lang.CharSequence getTextAfterCursor(int,int)>","<android.view.inputmethod.InputConnection: java.lang.CharSequence getTextAfterCursor(int,int)>"
"<android.telephony.ServiceState: void setStateOff()>","<android.telephony.ServiceState: void setStateOff()>"
"<android.widget.TextView: void setMarqueeRepeatLimit(int)>","<android.widget.TextView: void setMarqueeRepeatLimit(int)>"
"<android.view.View: void dispatchConfigurationChanged(android.content.res.Configuration)>","<android.view.View: void dispatchConfigurationChanged(android.content.res.Configuration)>"
"<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int,boolean)>","<android.graphics.Typeface: android.graphics.Typeface create(android.graphics.Typeface,int,boolean)>"
"<java.net.URL: java.lang.Object getContent(java.lang.Class[])>","<java.net.URL: java.lang.Object getContent(java.lang.Class[])>"
"<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getContentDescription()>","<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getContentDescription()>"
"<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator yBy(float)>","<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator yBy(float)>"
"<android.graphics.drawable.Drawable: void onBoundsChange(android.graphics.Rect)>","<android.graphics.drawable.Drawable: void onBoundsChange(android.graphics.Rect)>"
"<java.nio.channels.spi.AbstractSelector: boolean isOpen()>","<java.nio.channels.spi.AbstractSelector: boolean isOpen()>"
"<android.view.accessibility.AccessibilityNodeInfo$CollectionItemInfo: android.view.accessibility.AccessibilityNodeInfo$CollectionItemInfo obtain(int,int,int,int,boolean,boolean)>","<android.view.accessibility.AccessibilityNodeInfo$CollectionItemInfo: android.view.accessibility.AccessibilityNodeInfo$CollectionItemInfo obtain(int,int,int,int,boolean,boolean)>"
"<java.util.stream.IntStream: java.util.stream.IntStream flatMap(java.util.function.IntFunction)>","<java.util.stream.IntStream: java.util.stream.IntStream flatMap(java.util.function.IntFunction)>"
"<android.view.View: boolean getFitsSystemWindows()>","<android.view.View: boolean getFitsSystemWindows()>"
