"descriptor","code"
"<android.database.sqlite.SQLiteDatabase: void <init>()>","<android.database.sqlite.SQLiteDatabase: void <init>()>"
"<android.app.AlertDialog: void setTitle(java.lang.CharSequence)>","<android.app.AlertDialog: void setTitle(java.lang.CharSequence)>"
"<android.view.ContextMenu: android.view.ContextMenu setHeaderIcon(int)>","<android.view.ContextMenu: android.view.ContextMenu setHeaderIcon(int)>"
"<java.util.Calendar: int internalGet(int)>","<java.util.Calendar: int internalGet(int)>"
"<android.content.pm.PackageManager: android.content.pm.PackageInfo getPackageArchiveInfo(java.lang.String,int)>","<android.content.pm.PackageManager: android.content.pm.PackageInfo getPackageArchiveInfo(java.lang.String,int)>"
"<java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock: int getHoldCount()>","<java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock: int getHoldCount()>"
"<android.widget.TextView: void setCompoundDrawableTintMode(android.graphics.PorterDuff$Mode)>","<android.widget.TextView: void setCompoundDrawableTintMode(android.graphics.PorterDuff$Mode)>"
"<android.view.autofill.AutofillManager: boolean showAutofillDialog(android.view.View,int)>","<android.view.autofill.AutofillManager: boolean showAutofillDialog(android.view.View,int)>"
"<android.view.inputmethod.InputMethodInfo: void <init>(java.lang.String,java.lang.String,java.lang.CharSequence,java.lang.String)>","<android.view.inputmethod.InputMethodInfo: void <init>(java.lang.String,java.lang.String,java.lang.CharSequence,java.lang.String)>"
"<android.widget.TextView: int getPaintFlags()>","<android.widget.TextView: int getPaintFlags()>"
"<android.view.inputmethod.InputMethodManager: void <init>()>","<android.view.inputmethod.InputMethodManager: void <init>()>"
"<android.content.pm.ConfigurationInfo: int describeContents()>","<android.content.pm.ConfigurationInfo: int describeContents()>"
"<java.time.LocalDateTime: java.time.LocalDateTime ofInstant(java.time.Instant,java.time.ZoneId)>","<java.time.LocalDateTime: java.time.LocalDateTime ofInstant(java.time.Instant,java.time.ZoneId)>"
"<android.view.accessibility.AccessibilityNodeInfo: void setCollectionItemInfo(android.view.accessibility.AccessibilityNodeInfo$CollectionItemInfo)>","<android.view.accessibility.AccessibilityNodeInfo: void setCollectionItemInfo(android.view.accessibility.AccessibilityNodeInfo$CollectionItemInfo)>"
"<java.time.format.DecimalStyle: java.lang.String toString()>","<java.time.format.DecimalStyle: java.lang.String toString()>"
"<android.graphics.Matrix: int hashCode()>","<android.graphics.Matrix: int hashCode()>"
"<java.lang.StringBuilder: java.lang.StringBuilder insert(int,char[],int,int)>","<java.lang.StringBuilder: java.lang.StringBuilder insert(int,char[],int,int)>"
"<java.time.Period: java.time.Period plusMonths(long)>","<java.time.Period: java.time.Period plusMonths(long)>"
"<android.view.SurfaceHolder: void setKeepScreenOn(boolean)>","<android.view.SurfaceHolder: void setKeepScreenOn(boolean)>"
"<java.util.Arrays: void parallelSetAll(java.lang.Object[],java.util.function.IntFunction)>","<java.util.Arrays: void parallelSetAll(java.lang.Object[],java.util.function.IntFunction)>"
"<android.os.Parcel: android.util.SizeF readSizeF()>","<android.os.Parcel: android.util.SizeF readSizeF()>"
"<java.lang.Long: long reverse(long)>","<java.lang.Long: long reverse(long)>"
"<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.StringBuffer)>","<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.StringBuffer)>"
"<android.content.pm.ModuleInfo: boolean equals(java.lang.Object)>","<android.content.pm.ModuleInfo: boolean equals(java.lang.Object)>"
"<java.util.stream.Collector: java.util.stream.Collector of(java.util.function.Supplier,java.util.function.BiConsumer,java.util.function.BinaryOperator,java.util.function.Function,java.util.stream.Collector$Characteristics[])>","<java.util.stream.Collector: java.util.stream.Collector of(java.util.function.Supplier,java.util.function.BiConsumer,java.util.function.BinaryOperator,java.util.function.Function,java.util.stream.Collector$Characteristics[])>"
"<java.time.LocalDate: java.time.LocalDateTime atTime(java.time.LocalTime)>","<java.time.LocalDate: java.time.LocalDateTime atTime(java.time.LocalTime)>"
"<androidx.window.embedding.f: void <init>(java.util.Set)>","<androidx.window.embedding.f: void <init>(java.util.Set)>"
"<java.util.concurrent.atomic.AtomicBoolean: boolean getAndSet(boolean)>","<java.util.concurrent.atomic.AtomicBoolean: boolean getAndSet(boolean)>"
"<java.nio.charset.Charset: boolean equals(java.lang.Object)>","<java.nio.charset.Charset: boolean equals(java.lang.Object)>"
"<android.view.InputDevice: boolean hasMicrophone()>","<android.view.InputDevice: boolean hasMicrophone()>"
"<android.view.MotionEvent$PointerProperties: void <init>()>","<android.view.MotionEvent$PointerProperties: void <init>()>"
"<java.lang.Float: int floatToIntBits(float)>","<java.lang.Float: int floatToIntBits(float)>"
"<android.graphics.Paint: void setStartHyphenEdit(int)>","<android.graphics.Paint: void setStartHyphenEdit(int)>"
"<android.app.Notification$BubbleMetadata: boolean isBubbleSuppressable()>","<android.app.Notification$BubbleMetadata: boolean isBubbleSuppressable()>"
"<android.graphics.Canvas: void drawLine(float,float,float,float,android.graphics.Paint)>","<android.graphics.Canvas: void drawLine(float,float,float,float,android.graphics.Paint)>"
"<java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>","<java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>"
"<java.lang.ThreadLocal: java.lang.Object get()>","<java.lang.ThreadLocal: java.lang.Object get()>"
"<android.view.View: void setHorizontalScrollBarEnabled(boolean)>","<android.view.View: void setHorizontalScrollBarEnabled(boolean)>"
"<android.media.Rating: int getRatingStyle()>","<android.media.Rating: int getRatingStyle()>"
"<android.content.pm.PackageManager: void getGroupOfPlatformPermission(java.lang.String,java.util.concurrent.Executor,java.util.function.Consumer)>","<android.content.pm.PackageManager: void getGroupOfPlatformPermission(java.lang.String,java.util.concurrent.Executor,java.util.function.Consumer)>"
"<java.nio.channels.DatagramChannel: java.nio.channels.DatagramChannel open(java.net.ProtocolFamily)>","<java.nio.channels.DatagramChannel: java.nio.channels.DatagramChannel open(java.net.ProtocolFamily)>"
"<android.view.animation.Animation: void startNow()>","<android.view.animation.Animation: void startNow()>"
"<android.graphics.Color: long convert(long,android.graphics.ColorSpace)>","<android.graphics.Color: long convert(long,android.graphics.ColorSpace)>"
"<android.content.res.AssetManager: java.lang.String[] getLocales()>","<android.content.res.AssetManager: java.lang.String[] getLocales()>"
"<android.view.autofill.AutofillManager: android.service.autofill.UserData getUserData()>","<android.view.autofill.AutofillManager: android.service.autofill.UserData getUserData()>"
"<java.util.Arrays: java.lang.String toString(int[])>","<java.util.Arrays: java.lang.String toString(int[])>"
"<java.util.concurrent.ThreadLocalRandom: void <init>()>","<java.util.concurrent.ThreadLocalRandom: void <init>()>"
"<android.view.View: int getAccessibilityTraversalAfter()>","<android.view.View: int getAccessibilityTraversalAfter()>"
"<org.xmlpull.v1.XmlSerializer: java.lang.Object getProperty(java.lang.String)>","<org.xmlpull.v1.XmlSerializer: java.lang.Object getProperty(java.lang.String)>"
"<java.util.Locale$Category: java.util.Locale$Category valueOf(java.lang.String)>","<java.util.Locale$Category: java.util.Locale$Category valueOf(java.lang.String)>"
"<android.view.textclassifier.TextLanguage: int getLocaleHypothesisCount()>","<android.view.textclassifier.TextLanguage: int getLocaleHypothesisCount()>"
"<java.util.Properties: java.lang.Object setProperty(java.lang.String,java.lang.String)>","<java.util.Properties: java.lang.Object setProperty(java.lang.String,java.lang.String)>"
"<android.widget.AbsListView: int getListPaddingBottom()>","<android.widget.AbsListView: int getListPaddingBottom()>"
"<android.view.Window: void setSharedElementReenterTransition(android.transition.Transition)>","<android.view.Window: void setSharedElementReenterTransition(android.transition.Transition)>"
"<android.webkit.WebSettings: void setDefaultTextEncodingName(java.lang.String)>","<android.webkit.WebSettings: void setDefaultTextEncodingName(java.lang.String)>"
"<java.nio.IntBuffer: int hashCode()>","<java.nio.IntBuffer: int hashCode()>"
"<java.lang.Thread$State: java.lang.Thread$State valueOf(java.lang.String)>","<java.lang.Thread$State: java.lang.Thread$State valueOf(java.lang.String)>"
"<android.webkit.WebMessagePort: void close()>","<android.webkit.WebMessagePort: void close()>"
"<android.content.ContentProvider: java.lang.String getReadPermission()>","<android.content.ContentProvider: java.lang.String getReadPermission()>"
"<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setPositiveButton(int,android.content.DialogInterface$OnClickListener)>","<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setPositiveButton(int,android.content.DialogInterface$OnClickListener)>"
"<android.print.PrintAttributes$MediaSize: boolean equals(java.lang.Object)>","<android.print.PrintAttributes$MediaSize: boolean equals(java.lang.Object)>"
"<java.security.CodeSigner: int hashCode()>","<java.security.CodeSigner: int hashCode()>"
"<android.view.View: void requestLayout()>","<android.view.View: void requestLayout()>"
"<android.media.ImageReader: void <init>()>","<android.media.ImageReader: void <init>()>"
"<android.hardware.display.DeviceProductInfo: int getManufactureWeek()>","<android.hardware.display.DeviceProductInfo: int getManufactureWeek()>"
"<java.nio.Buffer: boolean isDirect()>","<java.nio.Buffer: boolean isDirect()>"
"<android.view.InputDevice: boolean isExternal()>","<android.view.InputDevice: boolean isExternal()>"
"<java.nio.ByteBuffer: byte get(int)>","<java.nio.ByteBuffer: byte get(int)>"
"<android.app.ActivityManager: java.util.List getRunningAppProcesses()>","<android.app.ActivityManager: java.util.List getRunningAppProcesses()>"
"<android.util.ArrayMap: java.util.Collection values()>","<android.util.ArrayMap: java.util.Collection values()>"
"<android.graphics.RectF: int describeContents()>","<android.graphics.RectF: int describeContents()>"
"<java.util.concurrent.TimeUnit: void <init>(java.lang.String,int)>","<java.util.concurrent.TimeUnit: void <init>(java.lang.String,int)>"
"<java.util.Arrays: boolean[] copyOfRange(boolean[],int,int)>","<java.util.Arrays: boolean[] copyOfRange(boolean[],int,int)>"
"<android.media.MediaDescription$Builder: android.media.MediaDescription build()>","<android.media.MediaDescription$Builder: android.media.MediaDescription build()>"
"<android.graphics.Matrix: boolean preRotate(float,float,float)>","<android.graphics.Matrix: boolean preRotate(float,float,float)>"
"<java.lang.Integer: int parseUnsignedInt(java.lang.String)>","<java.lang.Integer: int parseUnsignedInt(java.lang.String)>"
"<java.time.OffsetDateTime: java.time.OffsetDateTime parse(java.lang.CharSequence)>","<java.time.OffsetDateTime: java.time.OffsetDateTime parse(java.lang.CharSequence)>"
"<android.content.ComponentName: java.lang.String getPackageName()>","<android.content.ComponentName: java.lang.String getPackageName()>"
"<android.view.MotionEvent$PointerProperties: void copyFrom(android.view.MotionEvent$PointerProperties)>","<android.view.MotionEvent$PointerProperties: void copyFrom(android.view.MotionEvent$PointerProperties)>"
"<android.widget.RemoteViews: void setChronometerCountDown(int,boolean)>","<android.widget.RemoteViews: void setChronometerCountDown(int,boolean)>"
"<android.accounts.Account: void <clinit>()>","<android.accounts.Account: void <clinit>()>"
"<java.net.DatagramSocket: boolean getBroadcast()>","<java.net.DatagramSocket: boolean getBroadcast()>"
"<android.widget.Toolbar$LayoutParams: void <init>(int,int)>","<android.widget.Toolbar$LayoutParams: void <init>(int,int)>"
"<org.json.JSONObject: int getInt(java.lang.String)>","<org.json.JSONObject: int getInt(java.lang.String)>"
"<java.util.Collections: void <init>()>","<java.util.Collections: void <init>()>"
"<android.app.VoiceInteractor$Prompt: void <init>(java.lang.CharSequence)>","<android.app.VoiceInteractor$Prompt: void <init>(java.lang.CharSequence)>"
"<android.view.WindowId: int hashCode()>","<android.view.WindowId: int hashCode()>"
"<android.view.View: void setBackgroundResource(int)>","<android.view.View: void setBackgroundResource(int)>"
"<android.app.Notification$CarExtender$UnreadConversation: java.lang.String[] getMessages()>","<android.app.Notification$CarExtender$UnreadConversation: java.lang.String[] getMessages()>"
"<java.util.Map: java.util.Map$Entry entry(java.lang.Object,java.lang.Object)>","<java.util.Map: java.util.Map$Entry entry(java.lang.Object,java.lang.Object)>"
"<android.content.ContextWrapper: void enforceCallingOrSelfUriPermission(android.net.Uri,int,java.lang.String)>","<android.content.ContextWrapper: void enforceCallingOrSelfUriPermission(android.net.Uri,int,java.lang.String)>"
"<java.util.AbstractMap: java.lang.Object remove(java.lang.Object)>","<java.util.AbstractMap: java.lang.Object remove(java.lang.Object)>"
"<java.time.temporal.ChronoUnit: long between(java.time.temporal.Temporal,java.time.temporal.Temporal)>","<java.time.temporal.ChronoUnit: long between(java.time.temporal.Temporal,java.time.temporal.Temporal)>"
"<android.view.DragAndDropPermissions: int describeContents()>","<android.view.DragAndDropPermissions: int describeContents()>"
"<android.text.SpannableStringBuilder: android.text.SpannableStringBuilder append(java.lang.CharSequence,int,int)>","<android.text.SpannableStringBuilder: android.text.SpannableStringBuilder append(java.lang.CharSequence,int,int)>"
"<android.content.AttributionSource: int describeContents()>","<android.content.AttributionSource: int describeContents()>"
"<java.util.stream.LongStream: java.util.stream.DoubleStream mapToDouble(java.util.function.LongToDoubleFunction)>","<java.util.stream.LongStream: java.util.stream.DoubleStream mapToDouble(java.util.function.LongToDoubleFunction)>"
"<android.content.ClipDescription: boolean isStyledText()>","<android.content.ClipDescription: boolean isStyledText()>"
"<android.view.ViewGroup$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>","<android.view.ViewGroup$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>"
"<java.nio.file.Path: boolean endsWith(java.lang.String)>","<java.nio.file.Path: boolean endsWith(java.lang.String)>"
"<java.util.Date: int getSeconds()>","<java.util.Date: int getSeconds()>"
"<java.lang.Integer: int divideUnsigned(int,int)>","<java.lang.Integer: int divideUnsigned(int,int)>"
"<android.window.OnBackInvokedDispatcher: void registerOnBackInvokedCallback(int,android.window.OnBackInvokedCallback)>","<android.window.OnBackInvokedDispatcher: void registerOnBackInvokedCallback(int,android.window.OnBackInvokedCallback)>"
"<java.nio.channels.FileChannel: java.nio.channels.FileChannel truncate(long)>","<java.nio.channels.FileChannel: java.nio.channels.FileChannel truncate(long)>"
"<android.graphics.Matrix: boolean postRotate(float,float,float)>","<android.graphics.Matrix: boolean postRotate(float,float,float)>"
"<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator x(float)>","<android.view.ViewPropertyAnimator: android.view.ViewPropertyAnimator x(float)>"
"<android.widget.ListPopupWindow: void setWindowLayoutType(int)>","<android.widget.ListPopupWindow: void setWindowLayoutType(int)>"
"<android.view.MotionEvent: float getX(int)>","<android.view.MotionEvent: float getX(int)>"
"<java.time.Period: java.time.chrono.ChronoPeriod plus(java.time.temporal.TemporalAmount)>","<java.time.Period: java.time.chrono.ChronoPeriod plus(java.time.temporal.TemporalAmount)>"
"<java.net.DatagramSocketImpl: int getLocalPort()>","<java.net.DatagramSocketImpl: int getLocalPort()>"
"<android.graphics.Rect: boolean intersect(android.graphics.Rect)>","<android.graphics.Rect: boolean intersect(android.graphics.Rect)>"
"<android.graphics.RenderNode: float getTranslationY()>","<android.graphics.RenderNode: float getTranslationY()>"
"<android.view.View: void setTag(int,java.lang.Object)>","<android.view.View: void setTag(int,java.lang.Object)>"
"<java.io.ObjectOutput: void write(byte[])>","<java.io.ObjectOutput: void write(byte[])>"
"<java.util.Set: boolean equals(java.lang.Object)>","<java.util.Set: boolean equals(java.lang.Object)>"
"<android.hardware.Sensor: int getType()>","<android.hardware.Sensor: int getType()>"
"<java.lang.Character: java.lang.String getName(int)>","<java.lang.Character: java.lang.String getName(int)>"
"<java.net.DatagramSocketImpl: void joinGroup(java.net.SocketAddress,java.net.NetworkInterface)>","<java.net.DatagramSocketImpl: void joinGroup(java.net.SocketAddress,java.net.NetworkInterface)>"
"<android.app.Activity: void onContextMenuClosed(android.view.Menu)>","<android.app.Activity: void onContextMenuClosed(android.view.Menu)>"
"<java.lang.ArrayStoreException: void <init>(java.lang.String)>","<java.lang.ArrayStoreException: void <init>(java.lang.String)>"
"<java.util.LinkedList: java.util.Iterator descendingIterator()>","<java.util.LinkedList: java.util.Iterator descendingIterator()>"
"<android.hardware.SensorManager: int getSensors()>","<android.hardware.SensorManager: int getSensors()>"
"<java.io.File: boolean setReadable(boolean)>","<java.io.File: boolean setReadable(boolean)>"
"<java.io.FileInputStream: void <init>(java.lang.String)>","<java.io.FileInputStream: void <init>(java.lang.String)>"
"<java.util.stream.LongStream: java.util.stream.LongStream flatMap(java.util.function.LongFunction)>","<java.util.stream.LongStream: java.util.stream.LongStream flatMap(java.util.function.LongFunction)>"
"<android.view.accessibility.AccessibilityNodeInfo: void setLiveRegion(int)>","<android.view.accessibility.AccessibilityNodeInfo: void setLiveRegion(int)>"
"<org.xmlpull.v1.XmlSerializer: void docdecl(java.lang.String)>","<org.xmlpull.v1.XmlSerializer: void docdecl(java.lang.String)>"
"<java.io.File: boolean delete()>","<java.io.File: boolean delete()>"
"<android.view.SurfaceHolder: void setFixedSize(int,int)>","<android.view.SurfaceHolder: void setFixedSize(int,int)>"
"<java.util.Collections: java.lang.Object min(java.util.Collection,java.util.Comparator)>","<java.util.Collections: java.lang.Object min(java.util.Collection,java.util.Comparator)>"
"<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String,java.lang.Object[])>","<android.database.sqlite.SQLiteDatabase: void execSQL(java.lang.String,java.lang.Object[])>"
"<android.webkit.WebView: void onWindowFocusChanged(boolean)>","<android.webkit.WebView: void onWindowFocusChanged(boolean)>"
"<android.text.style.TtsSpan$ElectronicBuilder: android.text.style.TtsSpan$ElectronicBuilder setPassword(java.lang.String)>","<android.text.style.TtsSpan$ElectronicBuilder: android.text.style.TtsSpan$ElectronicBuilder setPassword(java.lang.String)>"
"<android.app.TaskStackBuilder: android.app.TaskStackBuilder addNextIntentWithParentStack(android.content.Intent)>","<android.app.TaskStackBuilder: android.app.TaskStackBuilder addNextIntentWithParentStack(android.content.Intent)>"
"<android.app.Application: void registerOnProvideAssistDataListener(android.app.Application$OnProvideAssistDataListener)>","<android.app.Application: void registerOnProvideAssistDataListener(android.app.Application$OnProvideAssistDataListener)>"
"<android.widget.TextView: int getLineBreakStyle()>","<android.widget.TextView: int getLineBreakStyle()>"
"<java.util.Locale: java.lang.String lookupTag(java.util.List,java.util.Collection)>","<java.util.Locale: java.lang.String lookupTag(java.util.List,java.util.Collection)>"
"<android.view.ViewParent: void requestFitSystemWindows()>","<android.view.ViewParent: void requestFitSystemWindows()>"
"<android.content.Intent: java.io.Serializable getSerializableExtra(java.lang.String,java.lang.Class)>","<android.content.Intent: java.io.Serializable getSerializableExtra(java.lang.String,java.lang.Class)>"
"<android.view.SurfaceControl$Transaction: android.view.SurfaceControl$Transaction setDataSpace(android.view.SurfaceControl,int)>","<android.view.SurfaceControl$Transaction: android.view.SurfaceControl$Transaction setDataSpace(android.view.SurfaceControl,int)>"
"<android.text.Layout: void draw(android.graphics.Canvas)>","<android.text.Layout: void draw(android.graphics.Canvas)>"
"<android.view.accessibility.AccessibilityNodeInfo: boolean isCheckable()>","<android.view.accessibility.AccessibilityNodeInfo: boolean isCheckable()>"
"<java.util.Currency: java.lang.String toString()>","<java.util.Currency: java.lang.String toString()>"
"<android.view.SurfaceControl$Builder: android.view.SurfaceControl$Builder setOpaque(boolean)>","<android.view.SurfaceControl$Builder: android.view.SurfaceControl$Builder setOpaque(boolean)>"
"<java.nio.FloatBuffer: java.nio.Buffer limit(int)>","<java.nio.FloatBuffer: java.nio.Buffer limit(int)>"
"<android.graphics.Rect: void union(int,int,int,int)>","<android.graphics.Rect: void union(int,int,int,int)>"
"<android.graphics.fonts.FontStyle: void <init>(int,int)>","<android.graphics.fonts.FontStyle: void <init>(int,int)>"
"<android.graphics.Color: float alpha(long)>","<android.graphics.Color: float alpha(long)>"
"<java.util.function.DoublePredicate: java.util.function.DoublePredicate negate()>","<java.util.function.DoublePredicate: java.util.function.DoublePredicate negate()>"
"<android.widget.AbsListView: void getFocusedRect(android.graphics.Rect)>","<android.widget.AbsListView: void getFocusedRect(android.graphics.Rect)>"
"<android.app.PendingIntent: java.lang.String getTargetPackage()>","<android.app.PendingIntent: java.lang.String getTargetPackage()>"
"<android.app.Activity: boolean startNextMatchingActivity(android.content.Intent,android.os.Bundle)>","<android.app.Activity: boolean startNextMatchingActivity(android.content.Intent,android.os.Bundle)>"
"<android.app.Notification$Builder: android.app.Notification$Builder setAllowSystemGeneratedContextualActions(boolean)>","<android.app.Notification$Builder: android.app.Notification$Builder setAllowSystemGeneratedContextualActions(boolean)>"
"<android.view.inputmethod.BaseInputConnection: android.view.inputmethod.SurroundingText getSurroundingText(int,int,int)>","<android.view.inputmethod.BaseInputConnection: android.view.inputmethod.SurroundingText getSurroundingText(int,int,int)>"
"<java.lang.Appendable: java.lang.Appendable append(java.lang.CharSequence)>","<java.lang.Appendable: java.lang.Appendable append(java.lang.CharSequence)>"
"<android.view.textclassifier.TextSelection: android.os.Bundle getExtras()>","<android.view.textclassifier.TextSelection: android.os.Bundle getExtras()>"
"<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getBeforeText()>","<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getBeforeText()>"
"<android.os.Build$Partition: void <init>()>","<android.os.Build$Partition: void <init>()>"
"<java.lang.Long: int numberOfTrailingZeros(long)>","<java.lang.Long: int numberOfTrailingZeros(long)>"
"<android.os.Bundle: java.lang.ClassLoader getClassLoader()>","<android.os.Bundle: java.lang.ClassLoader getClassLoader()>"
"<android.view.WindowMetrics: android.view.WindowInsets getWindowInsets()>","<android.view.WindowMetrics: android.view.WindowInsets getWindowInsets()>"
"<android.app.Activity: void startLockTask()>","<android.app.Activity: void startLockTask()>"
"<java.net.SocketImpl: java.io.OutputStream getOutputStream()>","<java.net.SocketImpl: java.io.OutputStream getOutputStream()>"
"<java.lang.SecurityManager: void checkExit(int)>","<java.lang.SecurityManager: void checkExit(int)>"
"<android.app.ActionBar$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>","<android.app.ActionBar$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>"
"<android.util.AttributeSet: java.lang.String getIdAttribute()>","<android.util.AttributeSet: java.lang.String getIdAttribute()>"
"<java.time.LocalDate: long until(java.time.temporal.Temporal,java.time.temporal.TemporalUnit)>","<java.time.LocalDate: long until(java.time.temporal.Temporal,java.time.temporal.TemporalUnit)>"
"<android.os.Handler: boolean postDelayed(java.lang.Runnable,java.lang.Object,long)>","<android.os.Handler: boolean postDelayed(java.lang.Runnable,java.lang.Object,long)>"
"<android.hardware.lights.Light: void <init>()>","<android.hardware.lights.Light: void <init>()>"
"<android.widget.TextView: int getLineBounds(int,android.graphics.Rect)>","<android.widget.TextView: int getLineBounds(int,android.graphics.Rect)>"
"<android.view.translation.ViewTranslationResponse: android.view.autofill.AutofillId getAutofillId()>","<android.view.translation.ViewTranslationResponse: android.view.autofill.AutofillId getAutofillId()>"
"<android.graphics.Color: long pack()>","<android.graphics.Color: long pack()>"
"<java.time.format.DateTimeFormatter: java.time.format.DateTimeFormatter withResolverFields(java.time.temporal.TemporalField[])>","<java.time.format.DateTimeFormatter: java.time.format.DateTimeFormatter withResolverFields(java.time.temporal.TemporalField[])>"
"<android.widget.TextView$SavedState: void <init>()>","<android.widget.TextView$SavedState: void <init>()>"
"<android.content.Context: void startActivity(android.content.Intent,android.os.Bundle)>","<android.content.Context: void startActivity(android.content.Intent,android.os.Bundle)>"
"<android.media.Image: android.graphics.Rect getCropRect()>","<android.media.Image: android.graphics.Rect getCropRect()>"
"<android.view.View: void autofill(android.view.autofill.AutofillValue)>","<android.view.View: void autofill(android.view.autofill.AutofillValue)>"
"<android.view.View: void onHoverChanged(boolean)>","<android.view.View: void onHoverChanged(boolean)>"
"<io.flutter.plugins.webviewflutter.l: void a(java.lang.Object,y.a$e)>","<io.flutter.plugins.webviewflutter.l: void a(java.lang.Object,y.a$e)>"
"<java.lang.Float: boolean isInfinite(float)>","<java.lang.Float: boolean isInfinite(float)>"
"<java.lang.Character: boolean isJavaLetterOrDigit(char)>","<java.lang.Character: boolean isJavaLetterOrDigit(char)>"
"<android.app.ActionBar: void setDisplayShowHomeEnabled(boolean)>","<android.app.ActionBar: void setDisplayShowHomeEnabled(boolean)>"
"<android.text.TextUtils: java.lang.CharSequence makeSafeForPresentation(java.lang.String,int,float,int)>","<android.text.TextUtils: java.lang.CharSequence makeSafeForPresentation(java.lang.String,int,float,int)>"
"<android.content.ContextWrapper: int checkCallingPermission(java.lang.String)>","<android.content.ContextWrapper: int checkCallingPermission(java.lang.String)>"
"<android.app.Activity: boolean dispatchTouchEvent(android.view.MotionEvent)>","<android.app.Activity: boolean dispatchTouchEvent(android.view.MotionEvent)>"
"<android.app.Fragment: void onSaveInstanceState(android.os.Bundle)>","<android.app.Fragment: void onSaveInstanceState(android.os.Bundle)>"
"<android.graphics.Path: void transform(android.graphics.Matrix,android.graphics.Path)>","<android.graphics.Path: void transform(android.graphics.Matrix,android.graphics.Path)>"
"<android.graphics.PathEffect: void <init>()>","<android.graphics.PathEffect: void <init>()>"
"<java.util.concurrent.atomic.AtomicReferenceArray: java.lang.Object accumulateAndGet(int,java.lang.Object,java.util.function.BinaryOperator)>","<java.util.concurrent.atomic.AtomicReferenceArray: java.lang.Object accumulateAndGet(int,java.lang.Object,java.util.function.BinaryOperator)>"
"<android.webkit.WebChromeClient: boolean onJsAlert(android.webkit.WebView,java.lang.String,java.lang.String,android.webkit.JsResult)>","<android.webkit.WebChromeClient: boolean onJsAlert(android.webkit.WebView,java.lang.String,java.lang.String,android.webkit.JsResult)>"
"<android.graphics.RecordingCanvas: void drawText(java.lang.String,int,int,float,float,android.graphics.Paint)>","<android.graphics.RecordingCanvas: void drawText(java.lang.String,int,int,float,float,android.graphics.Paint)>"
"<android.widget.ListPopupWindow: void setHorizontalOffset(int)>","<android.widget.ListPopupWindow: void setHorizontalOffset(int)>"
"<java.security.cert.X509Certificate: java.util.Date getNotAfter()>","<java.security.cert.X509Certificate: java.util.Date getNotAfter()>"
"<android.text.SpannableString: android.text.SpannableString valueOf(java.lang.CharSequence)>","<android.text.SpannableString: android.text.SpannableString valueOf(java.lang.CharSequence)>"
"<android.view.View: boolean isFocusableInTouchMode()>","<android.view.View: boolean isFocusableInTouchMode()>"
"<android.view.inputmethod.SurroundingText: void writeToParcel(android.os.Parcel,int)>","<android.view.inputmethod.SurroundingText: void writeToParcel(android.os.Parcel,int)>"
"<java.util.AbstractList: void clear()>","<java.util.AbstractList: void clear()>"
"<java.util.concurrent.BlockingQueue: void put(java.lang.Object)>","<java.util.concurrent.BlockingQueue: void put(java.lang.Object)>"
"<android.view.accessibility.AccessibilityEvent: int getContentChangeTypes()>","<android.view.accessibility.AccessibilityEvent: int getContentChangeTypes()>"
"<java.lang.Runtime: void gc()>","<java.lang.Runtime: void gc()>"
"<android.os.Handler: void removeCallbacksAndMessages(java.lang.Object)>","<android.os.Handler: void removeCallbacksAndMessages(java.lang.Object)>"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","<android.widget.TextView: void setText(java.lang.CharSequence)>"
"<android.content.ContentValues: void putNull(java.lang.String)>","<android.content.ContentValues: void putNull(java.lang.String)>"
"<android.view.InputDevice: java.lang.String toString()>","<android.view.InputDevice: java.lang.String toString()>"
"<java.lang.reflect.AnnotatedElement: java.lang.'annotation'.Annotation getDeclaredAnnotation(java.lang.Class)>","<java.lang.reflect.AnnotatedElement: java.lang.'annotation'.Annotation getDeclaredAnnotation(java.lang.Class)>"
"<java.nio.LongBuffer: boolean hasArray()>","<java.nio.LongBuffer: boolean hasArray()>"
"<android.view.LayoutInflater: android.view.LayoutInflater$Factory2 getFactory2()>","<android.view.LayoutInflater: android.view.LayoutInflater$Factory2 getFactory2()>"
"<java.util.jar.JarFile: void <init>(java.lang.String,boolean)>","<java.util.jar.JarFile: void <init>(java.lang.String,boolean)>"
