"descriptor","code"
"<java.util.Arrays: void parallelSort(long[],int,int)>","<java.util.Arrays: void parallelSort(long[],int,int)>"
"<android.database.sqlite.SQLiteDatabase: boolean inTransaction()>","<android.database.sqlite.SQLiteDatabase: boolean inTransaction()>"
"<android.view.View: int getPaddingRight()>","<android.view.View: int getPaddingRight()>"
"<android.app.SharedElementCallback: void onSharedElementsArrived(java.util.List,java.util.List,android.app.SharedElementCallback$OnSharedElementsReadyListener)>","<android.app.SharedElementCallback: void onSharedElementsArrived(java.util.List,java.util.List,android.app.SharedElementCallback$OnSharedElementsReadyListener)>"
"<android.animation.LayoutTransition: void setStagger(int,long)>","<android.animation.LayoutTransition: void setStagger(int,long)>"
"<java.time.Instant: java.time.temporal.Temporal minus(long,java.time.temporal.TemporalUnit)>","<java.time.Instant: java.time.temporal.Temporal minus(long,java.time.temporal.TemporalUnit)>"
"<java.nio.IntBuffer: int arrayOffset()>","<java.nio.IntBuffer: int arrayOffset()>"
"<java.net.Socket: boolean getKeepAlive()>","<java.net.Socket: boolean getKeepAlive()>"
"<java.security.MessageDigestSpi: java.lang.Object clone()>","<java.security.MessageDigestSpi: java.lang.Object clone()>"
"<android.widget.Filter: void <init>()>","<android.widget.Filter: void <init>()>"
"<java.util.TreeMap: java.util.NavigableSet descendingKeySet()>","<java.util.TreeMap: java.util.NavigableSet descendingKeySet()>"
"<android.telephony.NetworkScanRequest: int getMaxSearchTime()>","<android.telephony.NetworkScanRequest: int getMaxSearchTime()>"
"<android.animation.ValueAnimator: java.lang.String toString()>","<android.animation.ValueAnimator: java.lang.String toString()>"
"<android.database.sqlite.SQLiteDatabase: void setPageSize(long)>","<android.database.sqlite.SQLiteDatabase: void setPageSize(long)>"
"<java.net.HttpURLConnection: void disconnect()>","<java.net.HttpURLConnection: void disconnect()>"
"<java.io.BufferedInputStream: void reset()>","<java.io.BufferedInputStream: void reset()>"
"<java.nio.channels.FileChannel: java.nio.channels.SeekableByteChannel position(long)>","<java.nio.channels.FileChannel: java.nio.channels.SeekableByteChannel position(long)>"
"<android.view.MenuItem: boolean isChecked()>","<android.view.MenuItem: boolean isChecked()>"
"<java.io.ByteArrayOutputStream: byte[] toByteArray()>","<java.io.ByteArrayOutputStream: byte[] toByteArray()>"
"<android.view.inputmethod.InputContentInfo: void requestPermission()>","<android.view.inputmethod.InputContentInfo: void requestPermission()>"
"<android.widget.RemoteViews: java.lang.String getPackage()>","<android.widget.RemoteViews: java.lang.String getPackage()>"
"<android.widget.ProgressBar: boolean isAnimating()>","<android.widget.ProgressBar: boolean isAnimating()>"
"<android.view.inputmethod.CompletionInfo: java.lang.CharSequence getText()>","<android.view.inputmethod.CompletionInfo: java.lang.CharSequence getText()>"
"<android.app.ActionBar$LayoutParams: void <init>(android.view.ViewGroup$LayoutParams)>","<android.app.ActionBar$LayoutParams: void <init>(android.view.ViewGroup$LayoutParams)>"
"<android.app.Fragment: void onStop()>","<android.app.Fragment: void onStop()>"
"<java.nio.file.attribute.FileTime: java.time.Instant toInstant()>","<java.nio.file.attribute.FileTime: java.time.Instant toInstant()>"
"<android.content.pm.PackageManager: boolean hasSystemFeature(java.lang.String,int)>","<android.content.pm.PackageManager: boolean hasSystemFeature(java.lang.String,int)>"
"<android.view.WindowInsets: android.view.WindowInsets inset(android.graphics.Insets)>","<android.view.WindowInsets: android.view.WindowInsets inset(android.graphics.Insets)>"
"<android.widget.TextView: void setMinLines(int)>","<android.widget.TextView: void setMinLines(int)>"
"<java.lang.reflect.Field: boolean isEnumConstant()>","<java.lang.reflect.Field: boolean isEnumConstant()>"
"<java.net.URLConnection: java.util.Map getRequestProperties()>","<java.net.URLConnection: java.util.Map getRequestProperties()>"
"<java.security.InvalidKeyException: void <init>(java.lang.String,java.lang.Throwable)>","<java.security.InvalidKeyException: void <init>(java.lang.String,java.lang.Throwable)>"
"<java.util.OptionalInt: boolean isPresent()>","<java.util.OptionalInt: boolean isPresent()>"
"<NativeStorage$2: void run()>","<NativeStorage$2: void run()>"
"<android.net.Uri$Builder: android.net.Uri$Builder path(java.lang.String)>","<android.net.Uri$Builder: android.net.Uri$Builder path(java.lang.String)>"
"<android.view.inputmethod.InputMethodInfo: java.lang.CharSequence loadLabel(android.content.pm.PackageManager)>","<android.view.inputmethod.InputMethodInfo: java.lang.CharSequence loadLabel(android.content.pm.PackageManager)>"
"<android.content.Intent: android.content.Intent parseUri(java.lang.String,int)>","<android.content.Intent: android.content.Intent parseUri(java.lang.String,int)>"
"<android.os.Debug: long getPss()>","<android.os.Debug: long getPss()>"
"<android.widget.ProgressBar: void setProgressTintMode(android.graphics.PorterDuff$Mode)>","<android.widget.ProgressBar: void setProgressTintMode(android.graphics.PorterDuff$Mode)>"
"<java.util.IntSummaryStatistics: void <init>()>","<java.util.IntSummaryStatistics: void <init>()>"
"<android.graphics.Paint: android.graphics.Xfermode getXfermode()>","<android.graphics.Paint: android.graphics.Xfermode getXfermode()>"
"<android.content.SyncRequest: void writeToParcel(android.os.Parcel,int)>","<android.content.SyncRequest: void writeToParcel(android.os.Parcel,int)>"
"<java.nio.channels.spi.AbstractSelectableChannel: boolean isRegistered()>","<java.nio.channels.spi.AbstractSelectableChannel: boolean isRegistered()>"
"<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromResourceStream(android.content.res.Resources,android.util.TypedValue,java.io.InputStream,java.lang.String,android.graphics.BitmapFactory$Options)>","<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromResourceStream(android.content.res.Resources,android.util.TypedValue,java.io.InputStream,java.lang.String,android.graphics.BitmapFactory$Options)>"
"<android.view.View: boolean getKeepScreenOn()>","<android.view.View: boolean getKeepScreenOn()>"
"<android.app.ActivityManager: void restartPackage(java.lang.String)>","<android.app.ActivityManager: void restartPackage(java.lang.String)>"
"<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>","<android.os.Bundle: java.io.Serializable getSerializable(java.lang.String)>"
"<java.io.PrintWriter: void println(char[])>","<java.io.PrintWriter: void println(char[])>"
"<java.util.Date: void setSeconds(int)>","<java.util.Date: void setSeconds(int)>"
"<java.time.chrono.ChronoZonedDateTime: java.time.temporal.Temporal minus(long,java.time.temporal.TemporalUnit)>","<java.time.chrono.ChronoZonedDateTime: java.time.temporal.Temporal minus(long,java.time.temporal.TemporalUnit)>"
"<android.app.Activity: void startActivityFromChild(android.app.Activity,android.content.Intent,int,android.os.Bundle)>","<android.app.Activity: void startActivityFromChild(android.app.Activity,android.content.Intent,int,android.os.Bundle)>"
"<android.graphics.Canvas$EdgeType: void <init>(java.lang.String,int)>","<android.graphics.Canvas$EdgeType: void <init>(java.lang.String,int)>"
"<android.widget.TextView: java.lang.CharSequence getAccessibilityClassName()>","<android.widget.TextView: java.lang.CharSequence getAccessibilityClassName()>"
"<android.graphics.Paint: android.graphics.PathEffect setPathEffect(android.graphics.PathEffect)>","<android.graphics.Paint: android.graphics.PathEffect setPathEffect(android.graphics.PathEffect)>"
"<java.time.zone.ZoneOffsetTransition: java.time.Duration getDuration()>","<java.time.zone.ZoneOffsetTransition: java.time.Duration getDuration()>"
"<android.view.autofill.AutofillId: void writeToParcel(android.os.Parcel,int)>","<android.view.autofill.AutofillId: void writeToParcel(android.os.Parcel,int)>"
"<org.json.JSONObject: java.lang.String quote(java.lang.String)>","<org.json.JSONObject: java.lang.String quote(java.lang.String)>"
"<java.lang.NegativeArraySizeException: void <init>(java.lang.String)>","<java.lang.NegativeArraySizeException: void <init>(java.lang.String)>"
"<android.content.Intent$ShortcutIconResource: void <init>()>","<android.content.Intent$ShortcutIconResource: void <init>()>"
"<java.time.LocalTime: java.time.LocalTime of(int,int,int)>","<java.time.LocalTime: java.time.LocalTime of(int,int,int)>"
"<java.util.Set: java.util.Set of(java.lang.Object,java.lang.Object)>","<java.util.Set: java.util.Set of(java.lang.Object,java.lang.Object)>"
"<java.net.URISyntaxException: void <init>(java.lang.String,java.lang.String)>","<java.net.URISyntaxException: void <init>(java.lang.String,java.lang.String)>"
"<android.widget.AbsListView: boolean isScrollingCacheEnabled()>","<android.widget.AbsListView: boolean isScrollingCacheEnabled()>"
"<java.time.format.DateTimeFormatter: java.util.Set getResolverFields()>","<java.time.format.DateTimeFormatter: java.util.Set getResolverFields()>"
"<android.graphics.RecordingCanvas: int getHeight()>","<android.graphics.RecordingCanvas: int getHeight()>"
"<java.time.ZonedDateTime: java.time.LocalDateTime toLocalDateTime()>","<java.time.ZonedDateTime: java.time.LocalDateTime toLocalDateTime()>"
"<android.view.View: void setForegroundTintBlendMode(android.graphics.BlendMode)>","<android.view.View: void setForegroundTintBlendMode(android.graphics.BlendMode)>"
"<android.app.VoiceInteractor$CommandRequest: void <init>(java.lang.String,android.os.Bundle)>","<android.app.VoiceInteractor$CommandRequest: void <init>(java.lang.String,android.os.Bundle)>"
"<android.content.ContextWrapper: void sendBroadcast(android.content.Intent)>","<android.content.ContextWrapper: void sendBroadcast(android.content.Intent)>"
"<android.app.Fragment: void onCreate(android.os.Bundle)>","<android.app.Fragment: void onCreate(android.os.Bundle)>"
"<android.net.ProxyInfo: android.net.ProxyInfo buildDirectProxy(java.lang.String,int)>","<android.net.ProxyInfo: android.net.ProxyInfo buildDirectProxy(java.lang.String,int)>"
"<android.view.ViewGroup: boolean onStartNestedScroll(android.view.View,android.view.View,int)>","<android.view.ViewGroup: boolean onStartNestedScroll(android.view.View,android.view.View,int)>"
"<android.widget.RemoteViews: void setChar(int,java.lang.String,char)>","<android.widget.RemoteViews: void setChar(int,java.lang.String,char)>"
"<java.nio.CharBuffer: char get()>","<java.nio.CharBuffer: char get()>"
"<android.view.View: void announceForAccessibility(java.lang.CharSequence)>","<android.view.View: void announceForAccessibility(java.lang.CharSequence)>"
"<android.app.FragmentManager$BackStackEntry: java.lang.CharSequence getBreadCrumbShortTitle()>","<android.app.FragmentManager$BackStackEntry: java.lang.CharSequence getBreadCrumbShortTitle()>"
"<android.graphics.Typeface$Builder: void <init>(java.lang.String)>","<android.graphics.Typeface$Builder: void <init>(java.lang.String)>"
"<android.content.Context: int checkCallingPermission(java.lang.String)>","<android.content.Context: int checkCallingPermission(java.lang.String)>"
"<android.os.Parcel: byte[] createByteArray()>","<android.os.Parcel: byte[] createByteArray()>"
"<android.webkit.ServiceWorkerWebSettings: boolean getAllowFileAccess()>","<android.webkit.ServiceWorkerWebSettings: boolean getAllowFileAccess()>"
"<android.content.SharedPreferences$Editor: boolean commit()>","<android.content.SharedPreferences$Editor: boolean commit()>"
"<android.app.Activity: android.content.ComponentName getCallingActivity()>","<android.app.Activity: android.content.ComponentName getCallingActivity()>"
"<java.nio.channels.SelectionKey: java.nio.channels.Selector selector()>","<java.nio.channels.SelectionKey: java.nio.channels.Selector selector()>"
"<android.graphics.Bitmap: android.graphics.Bitmap wrapHardwareBuffer(android.hardware.HardwareBuffer,android.graphics.ColorSpace)>","<android.graphics.Bitmap: android.graphics.Bitmap wrapHardwareBuffer(android.hardware.HardwareBuffer,android.graphics.ColorSpace)>"
"<java.net.URLStreamHandler: java.net.InetAddress getHostAddress(java.net.URL)>","<java.net.URLStreamHandler: java.net.InetAddress getHostAddress(java.net.URL)>"
"<java.time.chrono.ChronoLocalDateTime: boolean equals(java.lang.Object)>","<java.time.chrono.ChronoLocalDateTime: boolean equals(java.lang.Object)>"
"<android.view.textclassifier.TextSelection$Builder: android.view.textclassifier.TextSelection$Builder setExtras(android.os.Bundle)>","<android.view.textclassifier.TextSelection$Builder: android.view.textclassifier.TextSelection$Builder setExtras(android.os.Bundle)>"
"<java.net.URI: boolean equals(java.lang.Object)>","<java.net.URI: boolean equals(java.lang.Object)>"
"<android.view.accessibility.AccessibilityNodeInfo: void setLabelFor(android.view.View)>","<android.view.accessibility.AccessibilityNodeInfo: void setLabelFor(android.view.View)>"
"<android.graphics.RecordingCanvas: void drawArc(android.graphics.RectF,float,float,boolean,android.graphics.Paint)>","<android.graphics.RecordingCanvas: void drawArc(android.graphics.RectF,float,float,boolean,android.graphics.Paint)>"
"<android.graphics.ColorSpace: int getComponentCount()>","<android.graphics.ColorSpace: int getComponentCount()>"
"<android.widget.Toolbar: void <init>(android.content.Context)>","<android.widget.Toolbar: void <init>(android.content.Context)>"
"<java.io.InputStream: int read(byte[])>","<java.io.InputStream: int read(byte[])>"
"<android.bluetooth.BluetoothDevice: java.lang.String getAddress()>","<android.bluetooth.BluetoothDevice: java.lang.String getAddress()>"
"<java.nio.ByteOrder: java.nio.ByteOrder nativeOrder()>","<java.nio.ByteOrder: java.nio.ByteOrder nativeOrder()>"
"<android.view.WindowManager$LayoutParams: void <init>(int)>","<android.view.WindowManager$LayoutParams: void <init>(int)>"
"<java.util.stream.IntStream: int sum()>","<java.util.stream.IntStream: int sum()>"
"<android.widget.ListView: void setSelection(int)>","<android.widget.ListView: void setSelection(int)>"
"<java.util.Properties: void load(java.io.Reader)>","<java.util.Properties: void load(java.io.Reader)>"
"<android.graphics.Outline: void set(android.graphics.Outline)>","<android.graphics.Outline: void set(android.graphics.Outline)>"
"<android.media.session.MediaController$TransportControls: void prepareFromMediaId(java.lang.String,android.os.Bundle)>","<android.media.session.MediaController$TransportControls: void prepareFromMediaId(java.lang.String,android.os.Bundle)>"
"<java.util.stream.LongStream: java.util.LongSummaryStatistics summaryStatistics()>","<java.util.stream.LongStream: java.util.LongSummaryStatistics summaryStatistics()>"
"<android.view.View: void onAnimationEnd()>","<android.view.View: void onAnimationEnd()>"
"<android.text.TextDirectionHeuristic: boolean isRtl(char[],int,int)>","<android.text.TextDirectionHeuristic: boolean isRtl(char[],int,int)>"
"<android.graphics.Canvas: int getDensity()>","<android.graphics.Canvas: int getDensity()>"
"<java.nio.ByteBuffer: java.nio.ByteBuffer putInt(int)>","<java.nio.ByteBuffer: java.nio.ByteBuffer putInt(int)>"
"<android.graphics.Paint$FontMetrics: void <init>()>","<android.graphics.Paint$FontMetrics: void <init>()>"
"<android.net.Uri: boolean isHierarchical()>","<android.net.Uri: boolean isHierarchical()>"
"<java.io.FileInputStream: java.nio.channels.FileChannel getChannel()>","<java.io.FileInputStream: java.nio.channels.FileChannel getChannel()>"
"<android.animation.LayoutTransition: void enableTransitionType(int)>","<android.animation.LayoutTransition: void enableTransitionType(int)>"
"<android.app.Dialog: void registerForContextMenu(android.view.View)>","<android.app.Dialog: void registerForContextMenu(android.view.View)>"
"<android.view.textclassifier.TextLanguage$Request: void writeToParcel(android.os.Parcel,int)>","<android.view.textclassifier.TextLanguage$Request: void writeToParcel(android.os.Parcel,int)>"
"<android.view.MotionEvent: android.view.MotionEvent obtainNoHistory(android.view.MotionEvent)>","<android.view.MotionEvent: android.view.MotionEvent obtainNoHistory(android.view.MotionEvent)>"
"<java.nio.channels.FileChannel: void <init>()>","<java.nio.channels.FileChannel: void <init>()>"
"<java.time.OffsetDateTime: java.time.OffsetDateTime withNano(int)>","<java.time.OffsetDateTime: java.time.OffsetDateTime withNano(int)>"
"<android.text.TextUtils$TruncateAt: android.text.TextUtils$TruncateAt valueOf(java.lang.String)>","<android.text.TextUtils$TruncateAt: android.text.TextUtils$TruncateAt valueOf(java.lang.String)>"
"<android.view.MenuItem: android.view.View getActionView()>","<android.view.MenuItem: android.view.View getActionView()>"
"<java.time.LocalDate: java.time.LocalDate now()>","<java.time.LocalDate: java.time.LocalDate now()>"
"<android.graphics.PorterDuff: void <init>()>","<android.graphics.PorterDuff: void <init>()>"
"<android.app.Fragment: void onCreateContextMenu(android.view.ContextMenu,android.view.View,android.view.ContextMenu$ContextMenuInfo)>","<android.app.Fragment: void onCreateContextMenu(android.view.ContextMenu,android.view.View,android.view.ContextMenu$ContextMenuInfo)>"
"<android.graphics.ColorSpace$Rgb: void <init>(java.lang.String,float[],float[],java.util.function.DoubleUnaryOperator,java.util.function.DoubleUnaryOperator,float,float)>","<android.graphics.ColorSpace$Rgb: void <init>(java.lang.String,float[],float[],java.util.function.DoubleUnaryOperator,java.util.function.DoubleUnaryOperator,float,float)>"
"<android.widget.Toolbar: int getContentInsetStart()>","<android.widget.Toolbar: int getContentInsetStart()>"
"<android.content.Intent: java.lang.String getType()>","<android.content.Intent: java.lang.String getType()>"
"<java.time.chrono.ChronoLocalDateTime: java.time.chrono.ChronoLocalDateTime minus(long,java.time.temporal.TemporalUnit)>","<java.time.chrono.ChronoLocalDateTime: java.time.chrono.ChronoLocalDateTime minus(long,java.time.temporal.TemporalUnit)>"
"<java.time.OffsetTime: java.time.OffsetTime plus(long,java.time.temporal.TemporalUnit)>","<java.time.OffsetTime: java.time.OffsetTime plus(long,java.time.temporal.TemporalUnit)>"
"<android.graphics.drawable.Drawable: boolean onLayoutDirectionChanged(int)>","<android.graphics.drawable.Drawable: boolean onLayoutDirectionChanged(int)>"
"<android.webkit.WebStorage$Origin: void <init>()>","<android.webkit.WebStorage$Origin: void <init>()>"
"<android.graphics.Color: long convert(float,float,float,float,android.graphics.ColorSpace,android.graphics.ColorSpace)>","<android.graphics.Color: long convert(float,float,float,float,android.graphics.ColorSpace,android.graphics.ColorSpace)>"
"<java.time.chrono.IsoChronology: java.time.ZonedDateTime zonedDateTime(java.time.temporal.TemporalAccessor)>","<java.time.chrono.IsoChronology: java.time.ZonedDateTime zonedDateTime(java.time.temporal.TemporalAccessor)>"
"<java.lang.Object: void wait(long,int)>","<java.lang.Object: void wait(long,int)>"
"<org.json.JSONObject: java.lang.String numberToString(java.lang.Number)>","<org.json.JSONObject: java.lang.String numberToString(java.lang.Number)>"
"<android.webkit.WebView$HitTestResult: java.lang.String getExtra()>","<android.webkit.WebView$HitTestResult: java.lang.String getExtra()>"
"<android.widget.TextView: android.content.res.ColorStateList getLinkTextColors()>","<android.widget.TextView: android.content.res.ColorStateList getLinkTextColors()>"
"<android.content.pm.PackageInstaller$SessionInfo: boolean isSealed()>","<android.content.pm.PackageInstaller$SessionInfo: boolean isSealed()>"
"<java.util.concurrent.ExecutorService: boolean awaitTermination(long,java.util.concurrent.TimeUnit)>","<java.util.concurrent.ExecutorService: boolean awaitTermination(long,java.util.concurrent.TimeUnit)>"
"<android.support.'annotation'.IntRange: long 'to'()>","<android.support.'annotation'.IntRange: long 'to'()>"
"<java.nio.file.attribute.FileTime: java.lang.String toString()>","<java.nio.file.attribute.FileTime: java.lang.String toString()>"
"<android.widget.TextView: void setHint(java.lang.CharSequence)>","<android.widget.TextView: void setHint(java.lang.CharSequence)>"
"<android.os.ParcelFileDescriptor$AutoCloseOutputStream: void <init>(android.os.ParcelFileDescriptor)>","<android.os.ParcelFileDescriptor$AutoCloseOutputStream: void <init>(android.os.ParcelFileDescriptor)>"
"<android.graphics.Paint: float getUnderlineThickness()>","<android.graphics.Paint: float getUnderlineThickness()>"
"<android.content.IntentFilter: void setPriority(int)>","<android.content.IntentFilter: void setPriority(int)>"
"<org.json.JSONArray: org.json.JSONArray put(boolean)>","<org.json.JSONArray: org.json.JSONArray put(boolean)>"
"<android.telephony.ServiceState: int getDuplexMode()>","<android.telephony.ServiceState: int getDuplexMode()>"
"<java.nio.channels.spi.AbstractInterruptibleChannel: void implCloseChannel()>","<java.nio.channels.spi.AbstractInterruptibleChannel: void implCloseChannel()>"
"<android.graphics.Color: int hashCode()>","<android.graphics.Color: int hashCode()>"
"<android.graphics.RenderNode: boolean offsetLeftAndRight(int)>","<android.graphics.RenderNode: boolean offsetLeftAndRight(int)>"
"<java.io.Console: char[] readPassword()>","<java.io.Console: char[] readPassword()>"
"<android.bluetooth.BluetoothDevice: android.bluetooth.BluetoothSocket createRfcommSocketToServiceRecord(java.util.UUID)>","<android.bluetooth.BluetoothDevice: android.bluetooth.BluetoothSocket createRfcommSocketToServiceRecord(java.util.UUID)>"
"<java.util.Collections: java.util.NavigableMap checkedNavigableMap(java.util.NavigableMap,java.lang.Class,java.lang.Class)>","<java.util.Collections: java.util.NavigableMap checkedNavigableMap(java.util.NavigableMap,java.lang.Class,java.lang.Class)>"
"<javax.crypto.Cipher: java.security.spec.AlgorithmParameterSpec getMaxAllowedParameterSpec(java.lang.String)>","<javax.crypto.Cipher: java.security.spec.AlgorithmParameterSpec getMaxAllowedParameterSpec(java.lang.String)>"
"<android.animation.ValueAnimator: java.lang.Object getAnimatedValue()>","<android.animation.ValueAnimator: java.lang.Object getAnimatedValue()>"
"<android.view.View: void startAnimation(android.view.animation.Animation)>","<android.view.View: void startAnimation(android.view.animation.Animation)>"
"<java.net.HttpURLConnection: boolean getFollowRedirects()>","<java.net.HttpURLConnection: boolean getFollowRedirects()>"
"<android.animation.Animator: void removeListener(android.animation.Animator$AnimatorListener)>","<android.animation.Animator: void removeListener(android.animation.Animator$AnimatorListener)>"
"<java.util.AbstractList: java.lang.Object set(int,java.lang.Object)>","<java.util.AbstractList: java.lang.Object set(int,java.lang.Object)>"
"<android.view.View: void setHorizontalScrollbarTrackDrawable(android.graphics.drawable.Drawable)>","<android.view.View: void setHorizontalScrollbarTrackDrawable(android.graphics.drawable.Drawable)>"
"<android.util.TypedValue: float getFloat()>","<android.util.TypedValue: float getFloat()>"
"<android.app.ActionBar$Tab: android.app.ActionBar$Tab setTag(java.lang.Object)>","<android.app.ActionBar$Tab: android.app.ActionBar$Tab setTag(java.lang.Object)>"
"<java.util.ListIterator: boolean hasNext()>","<java.util.ListIterator: boolean hasNext()>"
"<android.content.res.Configuration: int diff(android.content.res.Configuration)>","<android.content.res.Configuration: int diff(android.content.res.Configuration)>"
"<android.graphics.Canvas$EdgeType: android.graphics.Canvas$EdgeType valueOf(java.lang.String)>","<android.graphics.Canvas$EdgeType: android.graphics.Canvas$EdgeType valueOf(java.lang.String)>"
"<android.widget.AbsoluteLayout: void <init>(android.content.Context,android.util.AttributeSet,int,int)>","<android.widget.AbsoluteLayout: void <init>(android.content.Context,android.util.AttributeSet,int,int)>"
"<android.graphics.Color: long convert(int,android.graphics.ColorSpace)>","<android.graphics.Color: long convert(int,android.graphics.ColorSpace)>"
"<android.content.Context: boolean isDeviceProtectedStorage()>","<android.content.Context: boolean isDeviceProtectedStorage()>"
"<android.view.View: void setAccessibilityDelegate(android.view.View$AccessibilityDelegate)>","<android.view.View: void setAccessibilityDelegate(android.view.View$AccessibilityDelegate)>"
"<java.util.LinkedList: boolean offerFirst(java.lang.Object)>","<java.util.LinkedList: boolean offerFirst(java.lang.Object)>"
"<android.app.Fragment: android.app.Fragment getParentFragment()>","<android.app.Fragment: android.app.Fragment getParentFragment()>"
"<android.content.ClipData$Item: java.lang.String toString()>","<android.content.ClipData$Item: java.lang.String toString()>"
"<android.graphics.Region: java.lang.String toString()>","<android.graphics.Region: java.lang.String toString()>"
"<android.webkit.WebView: boolean requestFocus(int,android.graphics.Rect)>","<android.webkit.WebView: boolean requestFocus(int,android.graphics.Rect)>"
"<android.animation.Keyframe: float getFraction()>","<android.animation.Keyframe: float getFraction()>"
"<android.graphics.Region: void writeToParcel(android.os.Parcel,int)>","<android.graphics.Region: void writeToParcel(android.os.Parcel,int)>"
"<android.telephony.PreciseDataConnectionState: int getState()>","<android.telephony.PreciseDataConnectionState: int getState()>"
"<android.view.LayoutInflater: android.view.View createView(android.content.Context,java.lang.String,java.lang.String,android.util.AttributeSet)>","<android.view.LayoutInflater: android.view.View createView(android.content.Context,java.lang.String,java.lang.String,android.util.AttributeSet)>"
"<android.content.ClipDescription: void <init>(java.lang.CharSequence,java.lang.String[])>","<android.content.ClipDescription: void <init>(java.lang.CharSequence,java.lang.String[])>"
"<java.net.ContentHandler: java.lang.Object getContent(java.net.URLConnection,java.lang.Class[])>","<java.net.ContentHandler: java.lang.Object getContent(java.net.URLConnection,java.lang.Class[])>"
"<java.lang.Class: java.lang.Class[] getClasses()>","<java.lang.Class: java.lang.Class[] getClasses()>"
"<java.lang.Class: java.lang.Object[] getEnumConstants()>","<java.lang.Class: java.lang.Object[] getEnumConstants()>"
"<android.view.View: void setContentCaptureSession(android.view.contentcapture.ContentCaptureSession)>","<android.view.View: void setContentCaptureSession(android.view.contentcapture.ContentCaptureSession)>"
"<java.lang.Float: java.lang.Float valueOf(float)>","<java.lang.Float: java.lang.Float valueOf(float)>"
"<java.util.TreeMap: java.util.Collection values()>","<java.util.TreeMap: java.util.Collection values()>"
"<java.util.stream.DoubleStream: java.util.OptionalDouble reduce(java.util.function.DoubleBinaryOperator)>","<java.util.stream.DoubleStream: java.util.OptionalDouble reduce(java.util.function.DoubleBinaryOperator)>"
"<java.nio.LongBuffer: java.nio.LongBuffer put(long[])>","<java.nio.LongBuffer: java.nio.LongBuffer put(long[])>"
"<android.view.InputQueue$Callback: void onInputQueueCreated(android.view.InputQueue)>","<android.view.InputQueue$Callback: void onInputQueueCreated(android.view.InputQueue)>"
"<android.database.sqlite.SQLiteDatabase: void setMaxSqlCacheSize(int)>","<android.database.sqlite.SQLiteDatabase: void setMaxSqlCacheSize(int)>"
"<java.time.OffsetDateTime: java.time.OffsetDateTime plusMinutes(long)>","<java.time.OffsetDateTime: java.time.OffsetDateTime plusMinutes(long)>"
"<android.os.BaseBundle: void putBooleanArray(java.lang.String,boolean[])>","<android.os.BaseBundle: void putBooleanArray(java.lang.String,boolean[])>"
"<java.lang.Math: double nextDown(double)>","<java.lang.Math: double nextDown(double)>"
"<android.widget.AbsListView: long[] getCheckedItemIds()>","<android.widget.AbsListView: long[] getCheckedItemIds()>"
"<android.view.accessibility.AccessibilityNodeInfo: void setPassword(boolean)>","<android.view.accessibility.AccessibilityNodeInfo: void setPassword(boolean)>"
"<java.util.NoSuchElementException: void <init>(java.lang.String)>","<java.util.NoSuchElementException: void <init>(java.lang.String)>"
"<android.app.SharedElementCallback: android.view.View onCreateSnapshotView(android.content.Context,android.os.Parcelable)>","<android.app.SharedElementCallback: android.view.View onCreateSnapshotView(android.content.Context,android.os.Parcelable)>"
"<android.content.Context: void sendStickyBroadcastAsUser(android.content.Intent,android.os.UserHandle)>","<android.content.Context: void sendStickyBroadcastAsUser(android.content.Intent,android.os.UserHandle)>"
"<android.view.MotionEvent: float getRawY()>","<android.view.MotionEvent: float getRawY()>"
"<android.view.textclassifier.TextClassifierEvent$TextSelectionEvent: int getRelativeWordEndIndex()>","<android.view.textclassifier.TextClassifierEvent$TextSelectionEvent: int getRelativeWordEndIndex()>"
"<java.util.function.DoubleUnaryOperator: double applyAsDouble(double)>","<java.util.function.DoubleUnaryOperator: double applyAsDouble(double)>"
"<android.content.pm.PackageInstaller: android.content.pm.PackageInstaller$Session openSession(int)>","<android.content.pm.PackageInstaller: android.content.pm.PackageInstaller$Session openSession(int)>"
"<android.telephony.TelephonyManager: int isMultiSimSupported()>","<android.telephony.TelephonyManager: int isMultiSimSupported()>"
"<java.time.Clock: long millis()>","<java.time.Clock: long millis()>"
"<java.lang.reflect.Parameter: int getModifiers()>","<java.lang.reflect.Parameter: int getModifiers()>"
"<java.util.Date: void setDate(int)>","<java.util.Date: void setDate(int)>"
"<android.text.PrecomputedText: java.lang.String toString()>","<android.text.PrecomputedText: java.lang.String toString()>"
"<java.lang.ClassFormatError: void <init>()>","<java.lang.ClassFormatError: void <init>()>"
"<java.math.BigDecimal: int scale()>","<java.math.BigDecimal: int scale()>"
"<android.view.SurfaceControl$Transaction: void apply()>","<android.view.SurfaceControl$Transaction: void apply()>"
"<android.app.Fragment: boolean isRemoving()>","<android.app.Fragment: boolean isRemoving()>"
"<java.nio.charset.CharsetDecoder: java.nio.charset.CharsetDecoder onMalformedInput(java.nio.charset.CodingErrorAction)>","<java.nio.charset.CharsetDecoder: java.nio.charset.CharsetDecoder onMalformedInput(java.nio.charset.CodingErrorAction)>"
"<java.nio.file.FileSystem: void close()>","<java.nio.file.FileSystem: void close()>"
