"descriptor","code"
"<java.io.PrintWriter: java.io.Writer append(java.lang.CharSequence)>","<java.io.PrintWriter: java.io.Writer append(java.lang.CharSequence)>"
"<android.widget.ScrollView: boolean shouldDelayChildPressedState()>","<android.widget.ScrollView: boolean shouldDelayChildPressedState()>"
"<android.media.MediaFormat: java.lang.Number getNumber(java.lang.String,java.lang.Number)>","<android.media.MediaFormat: java.lang.Number getNumber(java.lang.String,java.lang.Number)>"
"<android.app.PendingIntent: android.app.PendingIntent getActivity(android.content.Context,int,android.content.Intent,int,android.os.Bundle)>","<android.app.PendingIntent: android.app.PendingIntent getActivity(android.content.Context,int,android.content.Intent,int,android.os.Bundle)>"
"<android.view.View: boolean isForceDarkAllowed()>","<android.view.View: boolean isForceDarkAllowed()>"
"<android.database.sqlite.SQLiteStatement: void execute()>","<android.database.sqlite.SQLiteStatement: void execute()>"
"<android.view.View: boolean isTextDirectionResolved()>","<android.view.View: boolean isTextDirectionResolved()>"
"<java.io.RandomAccessFile: int skipBytes(int)>","<java.io.RandomAccessFile: int skipBytes(int)>"
"<android.app.Dialog: void show()>","<android.app.Dialog: void show()>"
"<java.io.DataOutput: void writeByte(int)>","<java.io.DataOutput: void writeByte(int)>"
"<android.app.Activity: void startActivity(android.content.Intent,android.os.Bundle)>","<android.app.Activity: void startActivity(android.content.Intent,android.os.Bundle)>"
"<java.io.File: boolean canExecute()>","<java.io.File: boolean canExecute()>"
"<java.time.Duration: int compareTo(java.lang.Object)>","<java.time.Duration: int compareTo(java.lang.Object)>"
"<android.widget.ProgressBar: android.graphics.drawable.Drawable getCurrentDrawable()>","<android.widget.ProgressBar: android.graphics.drawable.Drawable getCurrentDrawable()>"
"<android.graphics.drawable.Drawable: void setBounds(android.graphics.Rect)>","<android.graphics.drawable.Drawable: void setBounds(android.graphics.Rect)>"
"<android.view.View: int getImportantForAccessibility()>","<android.view.View: int getImportantForAccessibility()>"
"<java.lang.reflect.Parameter: boolean isNamePresent()>","<java.lang.reflect.Parameter: boolean isNamePresent()>"
"<java.lang.ClassLoader: java.lang.ClassLoader getSystemClassLoader()>","<java.lang.ClassLoader: java.lang.ClassLoader getSystemClassLoader()>"
"<java.util.stream.Stream: java.util.stream.Stream sorted(java.util.Comparator)>","<java.util.stream.Stream: java.util.stream.Stream sorted(java.util.Comparator)>"
"<android.media.MediaDrm$KeyStatus: byte[] getKeyId()>","<android.media.MediaDrm$KeyStatus: byte[] getKeyId()>"
"<java.nio.charset.CoderResult: void <init>()>","<java.nio.charset.CoderResult: void <init>()>"
"<android.graphics.Region: boolean set(android.graphics.Rect)>","<android.graphics.Region: boolean set(android.graphics.Rect)>"
"<java.lang.Exception: void <init>()>","<java.lang.Exception: void <init>()>"
"<java.lang.String: int indexOf(java.lang.String,int)>","<java.lang.String: int indexOf(java.lang.String,int)>"
"<android.widget.TextView: void onScrollChanged(int,int,int,int)>","<android.widget.TextView: void onScrollChanged(int,int,int,int)>"
"<java.nio.ByteBuffer: java.nio.ByteBuffer asReadOnlyBuffer()>","<java.nio.ByteBuffer: java.nio.ByteBuffer asReadOnlyBuffer()>"
"<android.media.MediaFormat: void setInteger(java.lang.String,int)>","<android.media.MediaFormat: void setInteger(java.lang.String,int)>"
"<android.content.res.Configuration: boolean equals(android.content.res.Configuration)>","<android.content.res.Configuration: boolean equals(android.content.res.Configuration)>"
"<java.net.DatagramSocketImpl: void leaveGroup(java.net.SocketAddress,java.net.NetworkInterface)>","<java.net.DatagramSocketImpl: void leaveGroup(java.net.SocketAddress,java.net.NetworkInterface)>"
"<android.widget.ProgressBar: void setSecondaryProgressTintBlendMode(android.graphics.BlendMode)>","<android.widget.ProgressBar: void setSecondaryProgressTintBlendMode(android.graphics.BlendMode)>"
"<android.view.accessibility.AccessibilityNodeInfo: void getBoundsInScreen(android.graphics.Rect)>","<android.view.accessibility.AccessibilityNodeInfo: void getBoundsInScreen(android.graphics.Rect)>"
"<android.media.MediaMetadata: int hashCode()>","<android.media.MediaMetadata: int hashCode()>"
"<android.widget.GridLayout$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>","<android.widget.GridLayout$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>"
"<android.widget.RemoteViews: void setImageViewUri(int,android.net.Uri)>","<android.widget.RemoteViews: void setImageViewUri(int,android.net.Uri)>"
"<android.media.AudioDeviceInfo: int[] getEncapsulationModes()>","<android.media.AudioDeviceInfo: int[] getEncapsulationModes()>"
"<java.nio.FloatBuffer: int arrayOffset()>","<java.nio.FloatBuffer: int arrayOffset()>"
"<android.view.accessibility.AccessibilityNodeInfo: void setEnabled(boolean)>","<android.view.accessibility.AccessibilityNodeInfo: void setEnabled(boolean)>"
"<android.database.sqlite.SQLiteDatabase$OpenParams: long getIdleConnectionTimeout()>","<android.database.sqlite.SQLiteDatabase$OpenParams: long getIdleConnectionTimeout()>"
"<android.os.Parcel: float readFloat()>","<android.os.Parcel: float readFloat()>"
"<java.time.chrono.ChronoLocalDate: boolean isAfter(java.time.chrono.ChronoLocalDate)>","<java.time.chrono.ChronoLocalDate: boolean isAfter(java.time.chrono.ChronoLocalDate)>"
"<java.lang.Package: java.lang.'annotation'.Annotation[] getAnnotations()>","<java.lang.Package: java.lang.'annotation'.Annotation[] getAnnotations()>"
"<android.view.Surface: void unlockCanvas(android.graphics.Canvas)>","<android.view.Surface: void unlockCanvas(android.graphics.Canvas)>"
"<java.lang.Character: boolean isSpace(char)>","<java.lang.Character: boolean isSpace(char)>"
"<java.util.function.ObjIntConsumer: void accept(java.lang.Object,int)>","<java.util.function.ObjIntConsumer: void accept(java.lang.Object,int)>"
"<android.view.DisplayCutout: void <init>(android.graphics.Insets,android.graphics.Rect,android.graphics.Rect,android.graphics.Rect,android.graphics.Rect)>","<android.view.DisplayCutout: void <init>(android.graphics.Insets,android.graphics.Rect,android.graphics.Rect,android.graphics.Rect,android.graphics.Rect)>"
"<java.util.Date: void <init>()>","<java.util.Date: void <init>()>"
"<android.os.Handler: void removeCallbacks(java.lang.Runnable,java.lang.Object)>","<android.os.Handler: void removeCallbacks(java.lang.Runnable,java.lang.Object)>"
"<android.app.Notification$MessagingStyle$Message: android.net.Uri getDataUri()>","<android.app.Notification$MessagingStyle$Message: android.net.Uri getDataUri()>"
"<android.graphics.RenderNode: boolean setScaleY(float)>","<android.graphics.RenderNode: boolean setScaleY(float)>"
"<java.lang.reflect.AccessibleObject: void <init>()>","<java.lang.reflect.AccessibleObject: void <init>()>"
"<java.time.Month: int getValue()>","<java.time.Month: int getValue()>"
"<android.view.View: int getOverScrollMode()>","<android.view.View: int getOverScrollMode()>"
"<android.graphics.Matrix: void <init>(android.graphics.Matrix)>","<android.graphics.Matrix: void <init>(android.graphics.Matrix)>"
"<android.view.SurfaceView: void onAttachedToWindow()>","<android.view.SurfaceView: void onAttachedToWindow()>"
"<android.widget.FrameLayout: android.widget.FrameLayout$LayoutParams generateLayoutParams(android.util.AttributeSet)>","<android.widget.FrameLayout: android.widget.FrameLayout$LayoutParams generateLayoutParams(android.util.AttributeSet)>"
"<java.nio.file.WatchService: java.nio.file.WatchKey poll(long,java.util.concurrent.TimeUnit)>","<java.nio.file.WatchService: java.nio.file.WatchKey poll(long,java.util.concurrent.TimeUnit)>"
"<android.app.ActionBar: void setCustomView(android.view.View,android.app.ActionBar$LayoutParams)>","<android.app.ActionBar: void setCustomView(android.view.View,android.app.ActionBar$LayoutParams)>"
"<android.graphics.Matrix: void dump(java.io.PrintWriter)>","<android.graphics.Matrix: void dump(java.io.PrintWriter)>"
"<android.graphics.RecordingCanvas: void drawDoubleRoundRect(android.graphics.RectF,float[],android.graphics.RectF,float[],android.graphics.Paint)>","<android.graphics.RecordingCanvas: void drawDoubleRoundRect(android.graphics.RectF,float[],android.graphics.RectF,float[],android.graphics.Paint)>"
"<android.view.MotionEvent: int getActionIndex()>","<android.view.MotionEvent: int getActionIndex()>"
"<android.content.pm.PackageManager: java.lang.String getNameForUid(int)>","<android.content.pm.PackageManager: java.lang.String getNameForUid(int)>"
"<android.view.Surface$OutOfResourcesException: void <init>()>","<android.view.Surface$OutOfResourcesException: void <init>()>"
"<java.io.File: boolean setLastModified(long)>","<java.io.File: boolean setLastModified(long)>"
"<android.graphics.Region: boolean set(android.graphics.Region)>","<android.graphics.Region: boolean set(android.graphics.Region)>"
"<java.nio.channels.Selector: int select()>","<java.nio.channels.Selector: int select()>"
"<java.util.Collection: java.lang.Object[] toArray()>","<java.util.Collection: java.lang.Object[] toArray()>"
"<android.view.ViewGroup: boolean isChildrenDrawnWithCacheEnabled()>","<android.view.ViewGroup: boolean isChildrenDrawnWithCacheEnabled()>"
"<java.io.RandomAccessFile: void writeBoolean(boolean)>","<java.io.RandomAccessFile: void writeBoolean(boolean)>"
"<java.time.temporal.TemporalAccessor: java.time.temporal.ValueRange range(java.time.temporal.TemporalField)>","<java.time.temporal.TemporalAccessor: java.time.temporal.ValueRange range(java.time.temporal.TemporalField)>"
"<android.graphics.Canvas: void drawPicture(android.graphics.Picture)>","<android.graphics.Canvas: void drawPicture(android.graphics.Picture)>"
"<android.view.accessibility.AccessibilityNodeInfo: void setStateDescription(java.lang.CharSequence)>","<android.view.accessibility.AccessibilityNodeInfo: void setStateDescription(java.lang.CharSequence)>"
"<android.widget.FrameLayout: void onLayout(boolean,int,int,int,int)>","<android.widget.FrameLayout: void onLayout(boolean,int,int,int,int)>"
"<android.content.ContextWrapper: android.content.Context createContextForSplit(java.lang.String)>","<android.content.ContextWrapper: android.content.Context createContextForSplit(java.lang.String)>"
"<java.util.Set: java.util.Set of(java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object)>","<java.util.Set: java.util.Set of(java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object,java.lang.Object)>"
"<android.widget.ScrollView: void requestChildFocus(android.view.View,android.view.View)>","<android.widget.ScrollView: void requestChildFocus(android.view.View,android.view.View)>"
"<android.widget.GridView: void <init>(android.content.Context,android.util.AttributeSet,int)>","<android.widget.GridView: void <init>(android.content.Context,android.util.AttributeSet,int)>"
"<android.view.animation.Animation: void <init>(android.content.Context,android.util.AttributeSet)>","<android.view.animation.Animation: void <init>(android.content.Context,android.util.AttributeSet)>"
"<android.view.View: void setForegroundTintMode(android.graphics.PorterDuff$Mode)>","<android.view.View: void setForegroundTintMode(android.graphics.PorterDuff$Mode)>"
"<java.nio.FloatBuffer: java.nio.FloatBuffer asReadOnlyBuffer()>","<java.nio.FloatBuffer: java.nio.FloatBuffer asReadOnlyBuffer()>"
"<java.nio.file.FileStore: java.lang.Object getAttribute(java.lang.String)>","<java.nio.file.FileStore: java.lang.Object getAttribute(java.lang.String)>"
"<android.app.TaskStackBuilder: android.app.TaskStackBuilder addParentStack(android.app.Activity)>","<android.app.TaskStackBuilder: android.app.TaskStackBuilder addParentStack(android.app.Activity)>"
"<android.hardware.SensorManager: boolean registerListener(android.hardware.SensorListener,int,int)>","<android.hardware.SensorManager: boolean registerListener(android.hardware.SensorListener,int,int)>"
"<java.lang.InstantiationError: void <init>()>","<java.lang.InstantiationError: void <init>()>"
"<java.lang.String: void <init>(byte[],java.nio.charset.Charset)>","<java.lang.String: void <init>(byte[],java.nio.charset.Charset)>"
"<android.media.AudioDeviceInfo: int[] getEncapsulationMetadataTypes()>","<android.media.AudioDeviceInfo: int[] getEncapsulationMetadataTypes()>"
"<java.time.OffsetDateTime: java.time.OffsetDateTime of(java.time.LocalDate,java.time.LocalTime,java.time.ZoneOffset)>","<java.time.OffsetDateTime: java.time.OffsetDateTime of(java.time.LocalDate,java.time.LocalTime,java.time.ZoneOffset)>"
"<android.os.Parcel: void writeLongArray(long[])>","<android.os.Parcel: void writeLongArray(long[])>"
"<android.view.View: boolean callOnClick()>","<android.view.View: boolean callOnClick()>"
"<android.view.View: void setImportantForContentCapture(int)>","<android.view.View: void setImportantForContentCapture(int)>"
"<android.graphics.Movie: void draw(android.graphics.Canvas,float,float)>","<android.graphics.Movie: void draw(android.graphics.Canvas,float,float)>"
"<java.time.chrono.Chronology: java.lang.String getCalendarType()>","<java.time.chrono.Chronology: java.lang.String getCalendarType()>"
"<java.util.function.LongConsumer: java.util.function.LongConsumer andThen(java.util.function.LongConsumer)>","<java.util.function.LongConsumer: java.util.function.LongConsumer andThen(java.util.function.LongConsumer)>"
"<android.widget.ScrollView: boolean onInterceptTouchEvent(android.view.MotionEvent)>","<android.widget.ScrollView: boolean onInterceptTouchEvent(android.view.MotionEvent)>"
"<android.view.textclassifier.SelectionEvent: java.lang.String getResultId()>","<android.view.textclassifier.SelectionEvent: java.lang.String getResultId()>"
"<android.content.pm.FeatureInfo: void <clinit>()>","<android.content.pm.FeatureInfo: void <clinit>()>"
"<android.view.ViewGroup: void removeAllViews()>","<android.view.ViewGroup: void removeAllViews()>"
"<java.time.ZonedDateTime: java.time.ZonedDateTime minusYears(long)>","<java.time.ZonedDateTime: java.time.ZonedDateTime minusYears(long)>"
"<android.os.Debug: int getLoadedClassCount()>","<android.os.Debug: int getLoadedClassCount()>"
"<java.util.PrimitiveIterator$OfLong: void forEachRemaining(java.util.function.LongConsumer)>","<java.util.PrimitiveIterator$OfLong: void forEachRemaining(java.util.function.LongConsumer)>"
"<org.xml.sax.SAXParseException: void <init>(java.lang.String,java.lang.String,java.lang.String,int,int,java.lang.Exception)>","<org.xml.sax.SAXParseException: void <init>(java.lang.String,java.lang.String,java.lang.String,int,int,java.lang.Exception)>"
"<java.nio.channels.spi.AbstractSelector: void close()>","<java.nio.channels.spi.AbstractSelector: void close()>"
"<android.app.Dialog: boolean dispatchTrackballEvent(android.view.MotionEvent)>","<android.app.Dialog: boolean dispatchTrackballEvent(android.view.MotionEvent)>"
"<org.xml.sax.XMLReader: void setErrorHandler(org.xml.sax.ErrorHandler)>","<org.xml.sax.XMLReader: void setErrorHandler(org.xml.sax.ErrorHandler)>"
"<java.lang.Byte: int hashCode()>","<java.lang.Byte: int hashCode()>"
"<android.view.animation.LayoutAnimationController: int getOrder()>","<android.view.animation.LayoutAnimationController: int getOrder()>"
"<android.media.session.MediaController: boolean dispatchMediaButtonEvent(android.view.KeyEvent)>","<android.media.session.MediaController: boolean dispatchMediaButtonEvent(android.view.KeyEvent)>"
"<android.app.SharedElementCallback: void onRejectSharedElements(java.util.List)>","<android.app.SharedElementCallback: void onRejectSharedElements(java.util.List)>"
"<java.nio.channels.FileLock: java.lang.String toString()>","<java.nio.channels.FileLock: java.lang.String toString()>"
"<android.media.VolumeShaper$Configuration$Builder: android.media.VolumeShaper$Configuration build()>","<android.media.VolumeShaper$Configuration$Builder: android.media.VolumeShaper$Configuration build()>"
"<java.lang.ExceptionInInitializerError: void <init>()>","<java.lang.ExceptionInInitializerError: void <init>()>"
"<java.lang.StringBuilder: java.lang.StringBuilder append(long)>","<java.lang.StringBuilder: java.lang.StringBuilder append(long)>"
"<java.util.List: boolean contains(java.lang.Object)>","<java.util.List: boolean contains(java.lang.Object)>"
"<android.view.View: boolean isPaddingRelative()>","<android.view.View: boolean isPaddingRelative()>"
"<android.transition.Transition: java.util.List getTargetIds()>","<android.transition.Transition: java.util.List getTargetIds()>"
"<android.view.textclassifier.TextLinks$TextLink: void writeToParcel(android.os.Parcel,int)>","<android.view.textclassifier.TextLinks$TextLink: void writeToParcel(android.os.Parcel,int)>"
"<android.app.RemoteInput: int getResultsSource(android.content.Intent)>","<android.app.RemoteInput: int getResultsSource(android.content.Intent)>"
"<android.content.res.Configuration: java.lang.String toString()>","<android.content.res.Configuration: java.lang.String toString()>"
"<java.nio.ShortBuffer: java.nio.ShortBuffer put(short[])>","<java.nio.ShortBuffer: java.nio.ShortBuffer put(short[])>"
"<java.time.chrono.Chronology: java.util.Set getAvailableChronologies()>","<java.time.chrono.Chronology: java.util.Set getAvailableChronologies()>"
"<android.widget.VideoView: void setAudioAttributes(android.media.AudioAttributes)>","<android.widget.VideoView: void setAudioAttributes(android.media.AudioAttributes)>"
"<android.view.SubMenu: android.view.MenuItem getItem()>","<android.view.SubMenu: android.view.MenuItem getItem()>"
"<android.os.Parcel: void readException(int,java.lang.String)>","<android.os.Parcel: void readException(int,java.lang.String)>"
"<android.graphics.Canvas: void drawRenderNode(android.graphics.RenderNode)>","<android.graphics.Canvas: void drawRenderNode(android.graphics.RenderNode)>"
"<android.graphics.ColorSpace: boolean isSrgb()>","<android.graphics.ColorSpace: boolean isSrgb()>"
"<java.lang.Object: void notify()>","<java.lang.Object: void notify()>"
"<android.view.textclassifier.TextClassifierEvent$Builder: android.view.textclassifier.TextClassifierEvent$Builder setExtras(android.os.Bundle)>","<android.view.textclassifier.TextClassifierEvent$Builder: android.view.textclassifier.TextClassifierEvent$Builder setExtras(android.os.Bundle)>"
"<java.security.Permission: java.lang.String getActions()>","<java.security.Permission: java.lang.String getActions()>"
"<java.time.ZoneOffset: java.time.ZoneOffset ofHours(int)>","<java.time.ZoneOffset: java.time.ZoneOffset ofHours(int)>"
"<android.graphics.Typeface$CustomFallbackBuilder: android.graphics.Typeface build()>","<android.graphics.Typeface$CustomFallbackBuilder: android.graphics.Typeface build()>"
"<java.util.function.Supplier: java.lang.Object get()>","<java.util.function.Supplier: java.lang.Object get()>"
"<java.time.ZonedDateTime: java.time.ZonedDateTime withMinute(int)>","<java.time.ZonedDateTime: java.time.ZonedDateTime withMinute(int)>"
"<java.time.ZoneId: java.lang.String toString()>","<java.time.ZoneId: java.lang.String toString()>"
"<java.lang.reflect.Constructor: int hashCode()>","<java.lang.reflect.Constructor: int hashCode()>"
"<java.nio.channels.Pipe: java.nio.channels.Pipe$SourceChannel source()>","<java.nio.channels.Pipe: java.nio.channels.Pipe$SourceChannel source()>"
"<android.widget.AdapterView: void setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener)>","<android.widget.AdapterView: void setOnItemLongClickListener(android.widget.AdapterView$OnItemLongClickListener)>"
"<android.view.View: void setOnTouchListener(android.view.View$OnTouchListener)>","<android.view.View: void setOnTouchListener(android.view.View$OnTouchListener)>"
"<java.lang.reflect.Method: int getParameterCount()>","<java.lang.reflect.Method: int getParameterCount()>"
"<android.content.pm.PackageInstaller$Session: boolean isStaged()>","<android.content.pm.PackageInstaller$Session: boolean isStaged()>"
"<android.icu.util.ULocale: java.lang.String getBaseName()>","<android.icu.util.ULocale: java.lang.String getBaseName()>"
"<android.view.accessibility.AccessibilityNodeInfo: void setTraversalAfter(android.view.View,int)>","<android.view.accessibility.AccessibilityNodeInfo: void setTraversalAfter(android.view.View,int)>"
"<android.app.FragmentTransaction: android.app.FragmentTransaction disallowAddToBackStack()>","<android.app.FragmentTransaction: android.app.FragmentTransaction disallowAddToBackStack()>"
"<java.lang.ClassLoader: java.io.InputStream getResourceAsStream(java.lang.String)>","<java.lang.ClassLoader: java.io.InputStream getResourceAsStream(java.lang.String)>"
"<android.app.PendingIntent: boolean isImmutable()>","<android.app.PendingIntent: boolean isImmutable()>"
"<java.io.File: java.io.File[] listFiles(java.io.FileFilter)>","<java.io.File: java.io.File[] listFiles(java.io.FileFilter)>"
"<java.time.Duration: void <init>()>","<java.time.Duration: void <init>()>"
"<java.nio.IntBuffer: boolean hasArray()>","<java.nio.IntBuffer: boolean hasArray()>"
"<java.lang.Math: int min(int,int)>","<java.lang.Math: int min(int,int)>"
"<java.nio.channels.AsynchronousFileChannel: java.util.concurrent.Future read(java.nio.ByteBuffer,long)>","<java.nio.channels.AsynchronousFileChannel: java.util.concurrent.Future read(java.nio.ByteBuffer,long)>"
"<android.app.Activity: void setContentTransitionManager(android.transition.TransitionManager)>","<android.app.Activity: void setContentTransitionManager(android.transition.TransitionManager)>"
"<java.util.stream.LongStream: boolean anyMatch(java.util.function.LongPredicate)>","<java.util.stream.LongStream: boolean anyMatch(java.util.function.LongPredicate)>"
"<android.content.ContextWrapper: int[] checkCallingUriPermissions(java.util.List,int)>","<android.content.ContextWrapper: int[] checkCallingUriPermissions(java.util.List,int)>"
"<java.lang.Short: short shortValue()>","<java.lang.Short: short shortValue()>"
"<android.media.MediaDrm: void finalize()>","<android.media.MediaDrm: void finalize()>"
"<android.app.Notification$Action: void <init>(int,java.lang.CharSequence,android.app.PendingIntent)>","<android.app.Notification$Action: void <init>(int,java.lang.CharSequence,android.app.PendingIntent)>"
"<java.text.Format: java.text.AttributedCharacterIterator formatToCharacterIterator(java.lang.Object)>","<java.text.Format: java.text.AttributedCharacterIterator formatToCharacterIterator(java.lang.Object)>"
"<android.view.Window: void setBackgroundDrawableResource(int)>","<android.view.Window: void setBackgroundDrawableResource(int)>"
"<android.view.ViewDebug$FlagToString: java.lang.String name()>","<android.view.ViewDebug$FlagToString: java.lang.String name()>"
"<android.content.ClipData$Item: java.lang.CharSequence getText()>","<android.content.ClipData$Item: java.lang.CharSequence getText()>"
"<java.lang.String: java.lang.String replaceFirst(java.lang.String,java.lang.String)>","<java.lang.String: java.lang.String replaceFirst(java.lang.String,java.lang.String)>"
"<android.view.ViewGroup: void requestTransparentRegion(android.view.View)>","<android.view.ViewGroup: void requestTransparentRegion(android.view.View)>"
"<android.graphics.Shader: boolean getLocalMatrix(android.graphics.Matrix)>","<android.graphics.Shader: boolean getLocalMatrix(android.graphics.Matrix)>"
"<android.widget.GridView: int getRequestedColumnWidth()>","<android.widget.GridView: int getRequestedColumnWidth()>"
"<android.app.Notification$MediaStyle: android.app.Notification$MediaStyle setMediaSession(android.media.session.MediaSession$Token)>","<android.app.Notification$MediaStyle: android.app.Notification$MediaStyle setMediaSession(android.media.session.MediaSession$Token)>"
"<java.lang.Class: boolean isAnnotation()>","<java.lang.Class: boolean isAnnotation()>"
"<android.view.ViewGroup: boolean requestSendAccessibilityEvent(android.view.View,android.view.accessibility.AccessibilityEvent)>","<android.view.ViewGroup: boolean requestSendAccessibilityEvent(android.view.View,android.view.accessibility.AccessibilityEvent)>"
"<java.nio.charset.CharsetDecoder: java.nio.charset.CoderResult decode(java.nio.ByteBuffer,java.nio.CharBuffer,boolean)>","<java.nio.charset.CharsetDecoder: java.nio.charset.CoderResult decode(java.nio.ByteBuffer,java.nio.CharBuffer,boolean)>"
"<java.lang.Byte: long toUnsignedLong(byte)>","<java.lang.Byte: long toUnsignedLong(byte)>"
"<android.view.View: void addOnUnhandledKeyEventListener(android.view.View$OnUnhandledKeyEventListener)>","<android.view.View: void addOnUnhandledKeyEventListener(android.view.View$OnUnhandledKeyEventListener)>"
"<android.view.View: void onProvideStructure(android.view.ViewStructure)>","<android.view.View: void onProvideStructure(android.view.ViewStructure)>"
"<android.view.textclassifier.TextLanguage: java.lang.String getId()>","<android.view.textclassifier.TextLanguage: java.lang.String getId()>"
"<android.view.Window: void setMediaController(android.media.session.MediaController)>","<android.view.Window: void setMediaController(android.media.session.MediaController)>"
"<android.app.Person$Builder: android.app.Person build()>","<android.app.Person$Builder: android.app.Person build()>"
"<android.app.Activity: void addContentView(android.view.View,android.view.ViewGroup$LayoutParams)>","<android.app.Activity: void addContentView(android.view.View,android.view.ViewGroup$LayoutParams)>"
"<android.text.Layout: android.text.TextPaint getPaint()>","<android.text.Layout: android.text.TextPaint getPaint()>"
"<java.lang.reflect.Field: boolean isSynthetic()>","<java.lang.reflect.Field: boolean isSynthetic()>"
"<java.util.HashMap: boolean containsKey(java.lang.Object)>","<java.util.HashMap: boolean containsKey(java.lang.Object)>"
"<java.math.BigInteger: java.math.BigInteger abs()>","<java.math.BigInteger: java.math.BigInteger abs()>"
"<java.util.stream.Stream$Builder: java.util.stream.Stream build()>","<java.util.stream.Stream$Builder: java.util.stream.Stream build()>"
"<java.util.Locale$Category: void <clinit>()>","<java.util.Locale$Category: void <clinit>()>"
"<javax.security.auth.Subject: void <init>()>","<javax.security.auth.Subject: void <init>()>"
"<android.content.ContentResolver: void <init>(android.content.Context)>","<android.content.ContentResolver: void <init>(android.content.Context)>"
"<android.view.View: void requestPointerCapture()>","<android.view.View: void requestPointerCapture()>"
"<java.util.stream.BaseStream: java.util.stream.BaseStream unordered()>","<java.util.stream.BaseStream: java.util.stream.BaseStream unordered()>"
"<android.widget.Chronometer: void onWindowVisibilityChanged(int)>","<android.widget.Chronometer: void onWindowVisibilityChanged(int)>"
"<java.util.zip.Deflater: long getBytesWritten()>","<java.util.zip.Deflater: long getBytesWritten()>"
"<java.lang.StringBuilder: void setCharAt(int,char)>","<java.lang.StringBuilder: void setCharAt(int,char)>"
"<android.view.textclassifier.ConversationActions$Request: void <init>()>","<android.view.textclassifier.ConversationActions$Request: void <init>()>"
"<java.io.IOException: void <init>(java.lang.String)>","<java.io.IOException: void <init>(java.lang.String)>"
"<android.widget.TextView: void setCompoundDrawables(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>","<android.widget.TextView: void setCompoundDrawables(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>"
"<java.time.temporal.TemporalUnit: boolean isSupportedBy(java.time.temporal.Temporal)>","<java.time.temporal.TemporalUnit: boolean isSupportedBy(java.time.temporal.Temporal)>"
"<java.lang.Boolean: boolean booleanValue()>","<java.lang.Boolean: boolean booleanValue()>"
"<android.view.View: void setAllowClickWhenDisabled(boolean)>","<android.view.View: void setAllowClickWhenDisabled(boolean)>"
"<android.widget.GridView: int getColumnWidth()>","<android.widget.GridView: int getColumnWidth()>"
"<android.content.pm.PackageInstaller$SessionInfo: void <clinit>()>","<android.content.pm.PackageInstaller$SessionInfo: void <clinit>()>"
"<java.io.PrintStream: boolean checkError()>","<java.io.PrintStream: boolean checkError()>"
"<android.view.Display: boolean isWideColorGamut()>","<android.view.Display: boolean isWideColorGamut()>"
"<android.os.Message: android.os.Message obtain(android.os.Handler)>","<android.os.Message: android.os.Message obtain(android.os.Handler)>"
"<android.view.ViewGroup$MarginLayoutParams: void setLayoutDirection(int)>","<android.view.ViewGroup$MarginLayoutParams: void setLayoutDirection(int)>"
"<android.media.MediaPlayer: void setNextMediaPlayer(android.media.MediaPlayer)>","<android.media.MediaPlayer: void setNextMediaPlayer(android.media.MediaPlayer)>"
"<java.nio.channels.Pipe$SinkChannel: int validOps()>","<java.nio.channels.Pipe$SinkChannel: int validOps()>"
"<android.os.Debug: void changeDebugPort(int)>","<android.os.Debug: void changeDebugPort(int)>"
"<android.widget.Scroller: void abortAnimation()>","<android.widget.Scroller: void abortAnimation()>"
"<android.graphics.Canvas: void drawBitmapMesh(android.graphics.Bitmap,int,int,float[],int,int[],int,android.graphics.Paint)>","<android.graphics.Canvas: void drawBitmapMesh(android.graphics.Bitmap,int,int,float[],int,int[],int,android.graphics.Paint)>"
"<java.util.OptionalInt: java.util.OptionalInt empty()>","<java.util.OptionalInt: java.util.OptionalInt empty()>"
"<java.lang.ThreadGroup: void uncaughtException(java.lang.Thread,java.lang.Throwable)>","<java.lang.ThreadGroup: void uncaughtException(java.lang.Thread,java.lang.Throwable)>"
"<android.view.textclassifier.SelectionEvent: long getDurationSincePreviousEvent()>","<android.view.textclassifier.SelectionEvent: long getDurationSincePreviousEvent()>"
"<org.xmlpull.v1.XmlPullParser: boolean isWhitespace()>","<org.xmlpull.v1.XmlPullParser: boolean isWhitespace()>"
"<android.app.Activity: android.app.Dialog onCreateDialog(int)>","<android.app.Activity: android.app.Dialog onCreateDialog(int)>"
"<java.net.Socket: void connect(java.net.SocketAddress,int)>","<java.net.Socket: void connect(java.net.SocketAddress,int)>"
"<android.content.ClipDescription: android.os.PersistableBundle getExtras()>","<android.content.ClipDescription: android.os.PersistableBundle getExtras()>"
"<android.media.MediaFormat: boolean containsKey(java.lang.String)>","<android.media.MediaFormat: boolean containsKey(java.lang.String)>"
